fips,year,n_plans,bid_mean_unweighted,w_sum,wx_sum,bid_mean_weighted
13053,2018,161,793.7160248447204,184.0,126332.44,686.589347826087
13055,2018,158,799.7287341772152,2126.0,1570408.28,738.6680526810912
13057,2018,218,763.645,14549.0,10331211.19,710.0976830022681
13059,2018,178,776.4866292134831,5971.0,4285300.74,717.6856037514655
13061,2018,154,802.8194805194805,274.0,202682.75,739.7180656934306
13063,2018,226,754.8833628318584,17434.0,11449079.9,656.7098715154297
13065,2018,157,799.3152229299363,452.83333333333337,345262.80333333334,762.4500625690099
13067,2018,275,744.8456,36460.0,25928909.51,711.1604363686232
13069,2018,161,790.7504347826087,2428.0,1830107.74,753.7511285008237
13071,2018,157,797.8556050955414,3014.0,2277490.3,755.6371267418712
13073,2018,187,777.3693048128342,6872.0,4809758.68,699.9066763678695
13075,2018,155,799.8415483870967,1070.0,804529.52,751.8967476635514
13077,2018,193,776.7723834196892,8517.0,6153696.67,722.519275566514
13079,2018,168,789.6138690476191,1053.0,744182.38,706.7259069325736
13081,2018,160,796.1965,1791.0,1326991.75,740.9222501395868
13083,2018,158,800.7117721518988,1089.0,800255.04,734.8531129476585
13085,2018,161,793.9804347826088,1500.0,1142424.6,761.6164000000001
13087,2018,160,797.26225,1781.0,1352968.3,759.6677709152162
13089,2018,272,746.5826470588236,47212.15151515151,31724001.72090909,671.9456898872337
13091,2018,163,794.2241104294478,1274.8,981406.872,769.851641041732
13093,2018,158,796.125253164557,843.0,616716.9299999999,731.5740569395017
13095,2018,162,796.1053086419753,6642.0,4859908.84,731.6935922914785
13097,2018,201,767.6900995024876,8332.0,5902961.5,708.4687349975997
13099,2018,151,802.1307284768212,878.0,664502.81,756.8369134396356
13101,2018,146,804.5588356164384,130.0,101453.17,780.409
13103,2018,170,791.0724117647059,3078.0,2253939.45,732.2740253411307
13105,2018,159,799.0944025157232,1979.0,1425895.78,720.5132794340576
13107,2018,160,796.22775,1855.0,1390118.3,749.3899191374663
13109,2018,152,803.7647368421053,799.0,593970.22,743.3920150187735
13111,2018,171,791.5870760233919,2231.0,1707798.8399999999,765.4858090542357
13113,2018,208,762.3470673076923,7494.428571428572,5504612.4614285715,734.4939522693048
13115,2018,166,794.142530120482,6242.0,4697307.73,752.5324783723166
13117,2018,224,757.0529017857143,10321.0,7367552.1,713.840916577851
13119,2018,164,795.3569512195122,1920.75,1419401.8775,738.9831459065468
13121,2018,291,743.5815807560138,55943.5,37840690.43,676.4090632513161
13123,2018,169,792.6665680473373,2405.0,1838377.51,764.398133056133
13125,2018,152,804.0519078947368,152.0,116096.34999999999,763.7917763157894
13127,2018,177,787.7221468926554,5424.0,4008447.21,739.020503318584
13129,2018,159,795.4215094339623,2956.0,2211464.34,748.1273139377537
13131,2018,158,800.7311392405063,1769.0,1337931.62,756.3208705483324
13133,2018,165,790.8922424242425,1781.0,1307804.07,734.3088545760809
13135,2018,292,742.7803082191781,43451.0,29898206.96,688.0901926307795
13137,2018,165,795.2756363636364,3709.0,2782719.25,750.261323806956
13139,2018,196,774.6505102040817,12320.0,9015821.15,731.8036647727273
13141,2018,161,798.7001242236025,1100.0,825861.03,750.7827545454546
13143,2018,164,798.9288414634146,2147.4,1659945.732,773.0025761385862
13145,2018,179,782.1422905027933,2035.0,1478335.23,726.4546584766584
13147,2018,164,795.3288414634146,2053.0,1538732.21,749.504242571846
13149,2018,161,797.4796273291926,838.0,625811.0599999999,746.7912410501193
13151,2018,240,753.603375,14069.0,9637649.49,685.0273288790959
13153,2018,189,775.7308465608465,5930.0,4269607.24,720.0012209106239
13155,2018,157,797.5884076433122,707.2727272727273,527323.899090909,745.5736362467866
13157,2018,171,785.677485380117,4491.0,3330627.29,741.6226430639056
13159,2018,165,792.4771515151515,1105.0,832866.76,753.7255746606335
13161,2018,151,801.7768874172185,845.2,632357.576,748.1750780880265
13163,2018,161,799.3096273291926,1389.0,1027330.41,739.6187257019438
13165,2018,152,806.0818421052631,727.0,544400.2,748.8310866574965
13167,2018,161,798.2482608695652,705.0,524127.05,743.4426241134752
13169,2018,171,787.6040935672514,2376.0,1734126.5899999999,729.8512584175083
13171,2018,163,795.8926993865031,1634.0,1244450.28,761.5974785801714
13173,2018,152,804.7378947368421,427.0,319352.1,747.8971896955503
13175,2018,165,790.1050909090909,3770.0,2804602.61,743.926421750663
13177,2018,151,801.4835099337748,1459.0,1093559.1099999999,749.5264633310486
13179,2018,170,779.727,2108.0,1450968.38,688.3151707779886
13181,2018,152,804.9628947368421,787.0,584162.51,742.2649428208387
13183,2018,154,799.0104545454545,445.0,332467.23,747.1173707865169
13185,2018,186,771.6732795698925,4644.0,3541950.4499999997,762.6938953488371
13187,2018,169,788.034674556213,1896.0,1413074.18,745.2922890295358
13189,2018,165,792.6645454545454,2318.25,1596618.2075,688.7170095977569
13191,2018,165,790.3789090909091,1204.857142857143,843068.8228571429,699.7251316101494
13193,2018,166,792.6889156626505,1006.0,735918.58,731.5294035785288
13195,2018,169,787.1528402366863,2303.0,1635918.73,710.3424793747286
13197,2018,157,797.0462420382165,597.0,421453.70999999996,705.9526130653265
13199,2018,176,783.0897727272727,2378.0,1738149.47,730.9291295206056
13201,2018,147,806.6572789115646,386.0,293987.48,761.6255958549223
13205,2018,158,795.9708227848101,1736.0,1294234.83,745.5269758064517
13207,2018,169,791.3817751479289,1922.0,1478032.94,769.0077731529657
13209,2018,156,800.2141025641025,603.0,462663.04,767.2687230514096
13211,2018,163,792.8447239263804,1776.0,1301606.6099999999,732.8866047297297
13213,2018,156,801.6976282051282,1554.0,1188847.99,765.0244465894466
13215,2018,203,762.8994581280788,12493.0,8676596.03,694.5166117025534
13217,2018,203,766.7489655172415,8007.0,5714198.24,713.6503359560385
13219,2018,170,789.0143529411765,1990.0,1491895.11,749.6960351758795
13221,2018,161,794.8646583850932,1107.0,781999.15,706.412962962963
13223,2018,197,770.2052791878173,7920.75,5665719.3425,715.3008670264811
13225,2018,175,783.6062857142857,1784.0,1275237.0899999999,714.8189966367712
13227,2018,175,783.5242285714285,2898.3777777777777,2159999.274222222,745.2442158448787
13229,2018,152,801.1067105263159,1237.0,943017.36,762.3422473726758
13231,2018,163,792.6050306748466,1221.0,943871.89,773.031850941851
13233,2018,165,796.6312121212121,2959.0,2211142.57,747.2600777289624
13235,2018,156,797.1973717948717,608.0,458501.45999999996,754.1142434210526
13237,2018,169,788.0601775147929,1867.0,1395492.54,747.451815747188
13239,2018,157,802.0208280254777,239.0,179774.97,752.1965271966527
13241,2018,166,791.9156024096385,1247.0,968771.87,776.8820128307939
13243,2018,149,805.5444966442954,670.0,488274.08,728.7672835820896
13245,2018,199,765.8798994974875,14869.0,10080013.7,677.921427130271
13247,2018,204,766.0149509803921,7007.133333333333,5075493.876,724.3324244817187
13249,2018,156,800.1001282051282,307.5,228302.115,742.4459024390244
13251,2018,153,800.5087581699346,1258.0,942628.01,749.3068441971383
13253,2018,154,802.2574025974026,718.0,549706.0599999999,765.6073259052924
13255,2018,185,776.0507027027028,6079.0,4441033.91,730.5533656851456
13257,2018,166,792.3063253012049,2229.0,1621701.1400000001,727.5464961866309
13259,2018,158,795.9132278481012,509.0,346687.58999999997,681.1151080550097
13261,2018,151,802.880463576159,2629.0,1920138.12,730.368246481552
13263,2018,169,787.9500591715977,694.0,487948.92,703.0964265129683
13265,2018,157,800.4938853503185,192.0,141266.34,735.7621875
13267,2018,158,800.9383544303797,1527.0,1171623.23,767.271270464964
13269,2018,156,797.8476282051282,673.0,499330.69,741.9475334323923
13271,2018,158,800.2286075949366,745.0,566841.56,760.8611543624162
13273,2018,154,801.2016883116883,972.0,697775.45,717.8759773662551
13275,2018,158,799.6895569620253,3619.0,2762817.77,763.4202182923459
13277,2018,161,795.4007453416149,2601.0,1958048.8699999999,752.8061783929257
13279,2018,164,793.5208536585366,1935.0,1439942.5299999998,744.1563462532299
13281,2018,165,797.7621212121212,1379.0,1061636.48,769.8596664249455
13283,2018,155,801.7392258064516,560.0,415582.44999999995,742.1115178571428
13285,2018,165,792.4488484848484,4095.0,3107479.6399999997,758.8472869352869
13287,2018,157,800.552101910828,851.0,626168.95,735.8037015276145
13289,2018,169,789.6987573964497,968.6,682205.508,704.3211934751188
13291,2018,163,797.5574846625767,2437.0,1888653.56,774.9912022979073
13293,2018,166,795.5210240963855,2846.5,2144996.425,753.5557438960126
13295,2018,165,792.4348484848484,4847.0,3585238.8200000003,739.6820342479886
13297,2018,183,782.8310928961748,6565.0,4815289.21,733.4789352627571
13299,2018,155,799.8720000000001,2521.0,1912552.18,758.6482268940896
13301,2018,154,802.75,598.0,432227.60000000003,722.7886287625419
13303,2018,158,801.616582278481,1973.3333333333333,1469404.6966666665,744.630758445946
13305,2018,157,797.7362420382166,1974.0,1496366.6199999999,758.0378014184397
13307,2018,153,802.9670588235294,205.0,148856.02,726.1269268292682
13309,2018,152,804.4492105263158,385.0,296491.64999999997,770.1081818181817
13311,2018,169,787.6673964497041,2605.0,1930639.28,741.1283224568139
13313,2018,161,796.4629192546583,3399.0,2620623.15,770.9982789055605
13315,2018,155,798.6303225806452,548.0,414975.26999999996,757.2541423357663
13317,2018,150,805.9007333333334,923.0,694352.25,752.2776273022752
13319,2018,159,795.4630188679245,809.0,624237.07,771.6156613102595
13321,2018,154,800.6897402597402,1448.0,1059709.83,731.8438052486189
15001,2018,193,780.4842487046632,14719.0,11253621.01,764.5642373802568
15003,2018,221,775.8264253393664,87144.0,61646650.37,707.4113004911411
15005,2018,138,814.2250724637681,0.0,0.0,
15007,2018,163,798.0135582822086,5857.0,4061747.77,693.4860457572136
15009,2018,177,793.7770056497175,14473.3,10662173.723000001,736.6788308816926
16001,2018,243,777.4172016460906,36697.0,25712695.95,700.6756941984358
16003,2018,140,813.0952142857143,203.0,115129.83,567.1420197044336
16005,2018,170,794.8531176470589,3861.0,2937051.63,760.6971328671328
16007,2018,138,815.8971739130435,0.0,0.0,
16009,2018,137,815.3625547445255,11.181818181818182,9601.491818181818,858.67
16011,2018,154,802.9375974025974,1539.0,1194222.44,775.9729954515919
16013,2018,147,810.6582993197279,725.0,522480.45999999996,720.6627034482758
16015,2018,155,806.2214193548388,790.0,519680.25,657.8231012658227
16017,2018,173,803.3935260115607,3553.0,2767246.52,778.8478806642274
16019,2018,163,801.7288957055215,3891.0,3021719.15,776.5919172449242
16021,2018,150,813.9149333333334,832.0,630684.51,758.034266826923
16023,2018,134,817.77,0.0,0.0,
16025,2018,136,816.5920588235294,35.0,24535.0,701.0
16027,2018,204,781.8619607843137,18469.0,12973292.81,702.4361259407657
16029,2018,135,816.5262962962963,19.0,16314.73,858.67
16031,2018,149,808.6448322147651,846.0,618508.99,731.098096926714
16033,2018,140,814.7351428571428,0.0,0.0,
16035,2018,140,814.2489285714286,17.0,14597.39,858.67
16037,2018,136,816.2277205882353,0.0,0.0,
16039,2018,152,805.7247368421052,843.6363636363636,529030.3163636364,627.0833491379311
16041,2018,137,813.9751094890511,266.0,172865.42,649.87
16043,2018,146,809.7780821917809,347.0,255487.21,736.2743804034582
16045,2018,160,803.0306875,2054.0,1390257.41,676.8536562804284
16047,2018,139,815.0618705035972,630.0,446103.74,708.1011746031746
16049,2018,144,809.0860416666667,12.0,10188.72,849.06
16051,2018,145,813.5423448275862,715.0,557858.64,780.2218741258741
16053,2018,139,814.0623021582734,1078.0,771903.88,716.0518367346939
16055,2018,197,788.5838578680202,11038.0,8564777.67,775.9356468563145
16057,2018,142,812.445985915493,650.0,545953.45,839.9283846153845
16059,2018,139,814.6720143884893,15.0,12880.05,858.67
16061,2018,135,817.7637777777778,0.0,0.0,
16063,2018,138,816.3120289855073,147.0,103927.08,706.9869387755102
16065,2018,148,812.1235135135136,531.0,404297.94,761.3897175141243
16067,2018,150,806.3948,879.0,640932.3,729.1607508532423
16069,2018,154,809.9447402597403,2164.0,1738739.76,803.4841774491682
16071,2018,138,816.4601449275362,0.0,0.0,
16073,2018,151,807.1476821192053,816.0,550834.66,675.0424754901961
16075,2018,159,799.8736477987421,2035.0,1442703.57,708.9452432432432
16077,2018,143,810.6251048951049,238.0,175480.79,737.314243697479
16079,2018,147,808.8528571428571,0.0,0.0,
16081,2018,138,814.9860869565217,0.0,0.0,
16083,2018,157,800.0619108280255,5148.0,3721169.64,722.8379254079255
16085,2018,144,810.3901388888888,685.0,488838.9,713.6334306569344
16087,2018,141,812.0698581560284,699.0,398824.65,570.5645922746781
17001,2018,151,803.9835099337748,2159.0,1697474.68,786.2319036591014
17003,2018,144,808.9864583333333,127.0,107157.83,843.7624409448819
17005,2018,156,806.7260897435898,591.0,464687.6,786.273434856176
17007,2018,183,791.4715846994535,2846.0,2104535.52,739.471370344343
17009,2018,163,805.7950306748467,160.0,128196.04,801.22525
17011,2018,165,805.553090909091,1217.0,968576.44,795.8721774856203
17013,2018,148,809.9395945945946,180.0,146906.13999999998,816.1452222222222
17015,2018,155,807.5469677419355,1066.0,797270.98,747.9089868667917
17017,2018,165,803.3275151515152,449.0,356651.23,794.3234521158129
17019,2018,178,786.0412921348315,12035.0,9610755.79,798.567161611965
17021,2018,162,804.2035185185185,1371.0,1084823.56,791.2644493070752
17023,2018,163,805.9251533742331,721.2,570728.7559999999,791.3598946200775
17025,2018,155,806.9618064516129,198.0,168258.41999999998,849.79
17027,2018,157,805.588280254777,1195.0,924329.77,773.4977154811716
17029,2018,163,800.5396319018405,2031.0,1649757.65,812.2883554899064
17031,2018,391,724.6212020460358,186760.12738095238,132222038.48740476,707.9778769785207
17033,2018,160,807.5074999999999,357.0,302034.6,846.035294117647
17035,2018,157,807.1956050955414,471.0,364832.29,774.5908492569001
17037,2018,167,797.7788023952096,3255.0,2671954.1399999997,820.8768479262671
17039,2018,161,806.936149068323,767.0,603257.8099999999,786.5160495436766
17041,2018,164,802.7378048780488,1236.0,952262.91,770.4392475728156
17043,2018,237,760.7418987341772,31296.181818181816,22392177.57181818,715.4923147464982
17045,2018,164,804.5800609756097,709.0,576980.77,813.7951622002821
17047,2018,158,809.8335443037975,96.0,81509.76,849.06
17049,2018,156,805.9369230769231,836.0,685373.11,819.8242942583732
17051,2018,149,808.4603355704697,568.0,465297.95999999996,819.1865492957746
17053,2018,158,806.1460126582278,542.5454545454545,422501.4390909091,778.7392476541555
17055,2018,154,807.1888311688311,1003.0,840302.5499999999,837.789182452642
17057,2018,165,801.6840606060606,1956.0,1551731.67,793.3188496932515
17059,2018,147,811.9970748299319,93.0,78663.32999999999,845.842258064516
17061,2018,151,806.6728476821193,386.0,306857.22,794.9668911917098
17063,2018,163,798.7688343558283,1058.0,874370.21,826.4368714555766
17065,2018,144,811.9312500000001,171.0,145680.52,851.9328654970759
17067,2018,166,803.3147590361446,545.0,435760.29,799.5601651376146
17069,2018,147,811.2755102040817,115.0,97084.76,844.2153043478261
17071,2018,155,804.0170322580645,215.0,160858.57,748.1793953488373
17073,2018,170,801.1376470588235,3145.0,2450636.38,779.216655007949
17075,2018,162,808.187037037037,974.0,790437.0499999999,811.5370123203285
17077,2018,162,796.4985802469137,2123.0,1786555.3199999998,841.5239378238341
17079,2018,159,805.8340880503144,209.0,167549.66999999998,801.6730622009569
17081,2018,158,804.614746835443,976.0,830644.33,851.0700102459016
17083,2018,160,802.6250625,958.0,711295.96,742.4801252609603
17085,2018,157,803.3415286624204,1205.0,965302.07,801.0805560165975
17087,2018,162,807.1486419753087,618.0,522681.26,845.7625566343042
17089,2018,235,755.4308936170213,16171.0,12081910.81,747.134426442397
17091,2018,182,791.4983516483517,3295.0,2701787.9299999997,819.9659878603944
17093,2018,182,787.1691758241759,3347.2727272727275,2519683.787272727,752.7572422596414
17095,2018,178,796.3360112359551,3321.375,2375215.88125,715.1302943058222
17097,2018,230,752.9211304347825,13528.0,10102883.969999999,746.8128304257834
17099,2018,176,797.1452840909092,3263.0,2689732.42,824.3127244866687
17101,2018,159,806.1838364779874,270.3636363636364,227813.19909090907,842.6177505043711
17103,2018,160,803.991625,1421.0,1138995.5699999998,801.5450879662209
17105,2018,166,801.9918072289157,1682.0,1301122.23,773.5566171224732
17107,2018,166,802.4118072289156,1451.5555555555557,1168651.298888889,805.1027013165951
17109,2018,162,804.8608024691358,1485.1,1230902.15,828.8345229277489
17111,2018,200,778.9642,7182.857142857143,5598676.474285714,779.4497875894988
17113,2018,188,792.1813829787235,6767.0,5157648.7,762.1765479533028
17115,2018,168,799.796488095238,3088.0,2368296.4499999997,766.9353788860103
17117,2018,169,800.0762721893492,1748.0,1386838.19,793.3856922196796
17119,2018,192,779.4290104166666,18680.6,12097755.504,647.6106497649969
17121,2018,147,809.0440136054422,1000.0,844766.8099999999,844.76681
17123,2018,168,803.4430952380952,546.0,406845.04,745.1374358974358
17125,2018,162,806.7041975308642,546.0,431084.29,789.5316666666666
17127,2018,149,807.5744295302013,326.0,273857.37,840.0532822085889
17129,2018,161,806.7118633540373,803.0,649508.28,808.8521544209216
