fips,year,ma_total_from_plans,sumsq_enroll,hhi,ma_enrollment,eligibles,ma_share,plan_count,ffs_cost
21237,2015,436.0,49820.0,0.2620781079033751,482.0,1889.0,0.255161461090524,372,
21239,2015,1752.0,611656.0,0.1992686766330977,1741.0,4923.0,0.353646150721105,385,
22001,2015,1086.0,233350.0,0.1978555124826606,1080.0,10420.0,0.1036468330134357,366,
22003,2015,480.0,70788.0,0.3072395833333333,455.0,4284.0,0.1062091503267973,358,
22005,2015,8118.0,24106510.0,0.3657937209845345,7926.0,14734.0,0.5379394597529523,379,
22007,2015,1097.0,615697.0,0.511627385203202,1067.0,4310.0,0.2475638051044083,375,
22009,2015,1037.0,207353.0,0.1928203249303262,1042.0,8413.0,0.1238559372399857,359,
22011,2015,672.0,104710.0,0.2318726969954648,663.0,6422.0,0.1032388663967611,361,
22013,2015,487.0,46399.0,0.1956368665382069,489.0,3213.0,0.1521942110177404,357,
22015,2015,3124.0,4725808.0,0.4842325984776076,3008.0,18339.0,0.1640220295545013,374,
22017,2015,9325.0,32672661.0,0.3757394763133495,8838.0,46149.0,0.1915101085613989,390,
22019,2015,5383.0,8366841.0,0.2887438588998212,5234.0,34319.0,0.1525102712783006,379,
22021,2015,396.0,37198.0,0.2372079379655137,398.0,2009.0,0.1981085116973618,363,
22023,2015,113.0,6605.0,0.5172683843683922,152.0,1044.0,0.1455938697318007,361,
22025,2015,286.0,21860.0,0.2672502322851973,309.0,2173.0,0.1421997238840313,361,
22027,2015,449.0,39263.0,0.1947559783929643,465.0,3306.0,0.1406533575317604,359,
22029,2015,649.0,76245.0,0.1810180887509763,626.0,4099.0,0.1527201756525981,364,
22031,2015,740.0,93646.0,0.1710116873630387,738.0,5575.0,0.1323766816143498,358,
22033,2015,29667.0,250318693.0,0.284410757682202,29050.0,66772.0,0.4350626010902773,422,
22035,2015,233.0,18497.0,0.3407135883880712,143.0,1418.0,0.1008462623413258,360,
22037,2015,1395.0,844805.0,0.4341182667231921,1375.0,4055.0,0.3390875462392108,370,
22039,2015,491.0,46567.0,0.193159145681327,509.0,6619.0,0.076899833811754,357,
22041,2015,729.0,123127.0,0.2316851729542884,731.0,4306.0,0.169763121226196,365,
22043,2015,675.0,82519.0,0.1811116598079561,657.0,4052.0,0.162142152023692,365,
22045,2015,1136.0,373978.0,0.2897940016861733,1147.0,13123.0,0.0874037948639792,368,
22047,2015,2741.0,3846887.0,0.5120252264017917,2704.0,5757.0,0.4696890741705749,370,
22049,2015,623.0,100063.0,0.2578086151769128,650.0,3369.0,0.192935589195607,362,
22051,2015,45498.0,616408634.0,0.2977721663292758,44716.0,78934.0,0.5664985937618771,423,
22053,2015,408.0,51612.0,0.3100490196078431,417.0,5563.0,0.0749595541973755,358,
22055,2015,4298.0,3627394.0,0.1963640170707165,4037.0,32461.0,0.124364622161979,384,
22057,2015,3897.0,7003579.0,0.461168059308039,3729.0,16329.0,0.2283667095351828,373,
22059,2015,363.0,31831.0,0.2415666810858396,377.0,2772.0,0.136002886002886,359,
22061,2015,1157.0,295879.0,0.2210280663564534,1133.0,6605.0,0.1715367146101438,368,
22063,2015,10258.0,48744630.0,0.4632350249505438,10048.0,19135.0,0.52511105304416,393,
22065,2015,182.0,6872.0,0.2074628668035261,183.0,1945.0,0.0940874035989717,361,
22067,2015,1461.0,376531.0,0.1764007006724225,1400.0,6058.0,0.231099372730274,367,
22069,2015,968.0,154170.0,0.1645315381463014,921.0,7075.0,0.1301766784452296,357,
22071,2015,26532.0,141783374.0,0.2014119943207544,25649.0,55707.0,0.4604268763351105,426,
22073,2015,5789.0,5733145.0,0.171074715626437,5599.0,26325.0,0.212687559354226,375,
22075,2015,1741.0,832073.0,0.274513614119847,1769.0,3238.0,0.5463248919085856,368,
22077,2015,1886.0,1883602.0,0.5295485291521272,1849.0,4424.0,0.4179475587703435,364,
22079,2015,3925.0,2405273.0,0.156129530609761,3768.0,26059.0,0.1445949575962239,382,
22081,2015,276.0,15246.0,0.2001417769376181,277.0,1574.0,0.175984752223634,357,
22083,2015,722.0,106884.0,0.2050398631072505,732.0,4120.0,0.1776699029126213,362,
22085,2015,705.0,87235.0,0.1755143101453649,731.0,5171.0,0.1413653065171146,360,
22087,2015,2637.0,1625005.0,0.2336869401327539,2605.0,5416.0,0.4809822747415066,376,
22089,2015,4257.0,6128525.0,0.3381805777039892,4156.0,7706.0,0.5393200103815209,377,
22091,2015,760.0,315510.0,0.5462430747922438,801.0,2773.0,0.2888568337540569,366,
22093,2015,1755.0,968479.0,0.3144386815042085,1729.0,3967.0,0.4358457272498109,376,
22095,2015,3696.0,3919506.0,0.2869243513521111,3627.0,7305.0,0.4965092402464066,387,
22097,2015,2187.0,975399.0,0.2039317001636431,2153.0,17595.0,0.1223643080420574,385,
22099,2015,1326.0,437540.0,0.2488460287235906,1265.0,9161.0,0.1380853618600589,368,
22101,2015,1466.0,1168450.0,0.5436785417159108,1419.0,10022.0,0.1415885052883655,368,
22103,2015,21805.0,140288593.0,0.2950598909335897,21416.0,43142.0,0.4964072133883455,400,
22105,2015,6365.0,7761551.0,0.1915806751992713,6187.0,20214.0,0.3060749975264668,377,
22107,2015,121.0,2817.0,0.1924048903763404,131.0,1120.0,0.1169642857142857,362,
22109,2015,2734.0,2204004.0,0.2948596582952005,2673.0,18805.0,0.1421430470619516,372,
22111,2015,1048.0,236428.0,0.2152664471767379,997.0,4758.0,0.2095418242959226,364,
22113,2015,822.0,213686.0,0.3162513837829518,822.0,10192.0,0.080651491365777,365,
22115,2015,482.0,51352.0,0.2210361391849314,495.0,6923.0,0.0715007944532717,363,
22117,2015,2706.0,3392586.0,0.4633138480145132,2693.0,10001.0,0.2692730726927307,385,
22119,2015,1674.0,1031882.0,0.368229967355107,1584.0,9065.0,0.1747380033094318,369,
22121,2015,1962.0,1468964.0,0.3816042005027219,1957.0,3849.0,0.5084437516237984,370,
22123,2015,413.0,51167.0,0.2999783078988561,270.0,2534.0,0.10655090765588,363,
22125,2015,601.0,185677.0,0.5140545015102395,615.0,1863.0,0.3301127214170692,367,
22127,2015,450.0,31554.0,0.1558222222222222,447.0,2911.0,0.153555479216764,360,
23001,2015,6643.0,17594483.0,0.3987016243959901,6093.0,22937.0,0.2656406679164668,394,
23003,2015,2530.0,1405596.0,0.2195934946648127,2298.0,18874.0,0.1217547949560241,363,
23005,2015,16778.0,69675552.0,0.2475141534345541,15554.0,56468.0,0.2754480413685627,401,
23007,2015,1768.0,817388.0,0.2614952089433058,1668.0,6991.0,0.2385924760406236,366,
23009,2015,2424.0,2368378.0,0.4030749300177542,2287.0,13448.0,0.1700624628197501,357,
23011,2015,8556.0,16624172.0,0.2270902413185872,8031.0,29341.0,0.273712552401077,374,
23013,2015,2189.0,1303857.0,0.2721062015088107,2090.0,10397.0,0.2010195248629412,378,
23015,2015,2543.0,2177665.0,0.3367428248285989,2422.0,9699.0,0.2497164656150118,372,
23017,2015,2903.0,1732337.0,0.2055598583146967,2690.0,13944.0,0.1929145152036718,375,
23019,2015,7392.0,8911780.0,0.1630949599192294,6801.0,33515.0,0.2029240638520065,376,
23021,2015,723.0,180077.0,0.3444939921068087,725.0,4945.0,0.1466127401415571,367,
23023,2015,2320.0,2025030.0,0.376231792508918,2218.0,8164.0,0.2716805487506124,376,
23025,2015,1793.0,1068053.0,0.3322249349813941,1692.0,11429.0,0.1480444483331875,367,
23027,2015,2139.0,1161299.0,0.2538180381223525,2078.0,9422.0,0.2205476544258119,373,
23029,2015,922.0,273106.0,0.3212694274918714,900.0,8850.0,0.1016949152542373,349,
23031,2015,10024.0,20237900.0,0.2014110667518466,9279.0,44250.0,0.2096949152542372,402,
24001,2015,680.0,142524.0,0.3082266435986159,701.0,16415.0,0.0427048431312823,351,
24003,2015,4886.0,2535902.0,0.1062247067774819,4804.0,83669.0,0.057416725429968,404,
24005,2015,13715.0,16462573.0,0.087519754323769,13547.0,146571.0,0.0924261961779615,428,
24009,2015,370.0,31646.0,0.2311614317019722,426.0,13396.0,0.0318005374738728,367,
24011,2015,21.0,441.0,1.0,39.0,6070.0,0.0064250411861614,357,
24013,2015,1092.0,196280.0,0.1646003569080492,1133.0,29090.0,0.0389480921278789,382,
24015,2015,303.0,34803.0,0.3790804823056563,310.0,16919.0,0.0183225958981027,376,
24017,2015,1238.0,197202.0,0.1286678445875232,1196.0,19606.0,0.0610017341630113,388,
24019,2015,64.0,1574.0,0.38427734375,80.0,7449.0,0.0107396966035709,361,
24021,2015,2228.0,663566.0,0.1336760956522019,2228.0,35426.0,0.0628916614915598,388,
24023,2015,417.0,71831.0,0.4130853590508888,428.0,6578.0,0.0650653694131955,358,
24025,2015,2471.0,887103.0,0.145287602477693,2573.0,41809.0,0.061541773302399,399,
24027,2015,3054.0,1115614.0,0.1196123134377965,3075.0,39338.0,0.0781686918501194,394,
24029,2015,66.0,1754.0,0.4026629935720844,103.0,5275.0,0.0195260663507109,358,
24031,2015,14986.0,35122194.0,0.156390432574028,14628.0,141884.0,0.1030983056581432,432,
24033,2015,17116.0,37999068.0,0.129708485726337,16319.0,113119.0,0.1442640051627047,428,
24035,2015,166.0,9302.0,0.3375671360139352,205.0,9173.0,0.0223481957919982,366,
24037,2015,287.0,30827.0,0.374254877441756,318.0,14230.0,0.0223471539002108,360,
24039,2015,15.0,225.0,1.0,42.0,4524.0,0.0092838196286472,348,
24041,2015,222.0,15404.0,0.3125557990422855,280.0,10292.0,0.0272055965798678,360,
24043,2015,2465.0,2534119.0,0.4170548325646269,2502.0,27868.0,0.089780393282618,373,
24045,2015,133.0,9389.0,0.5307818418226016,191.0,17276.0,0.0110557999536929,354,
24047,2015,290.0,45642.0,0.5427110582639715,343.0,13971.0,0.0245508553432109,353,
24510,2015,12519.0,20848693.0,0.1330269259995515,12374.0,96577.0,0.1281257442248154,413,4043.8080181506007
25001,2015,7877.0,4657115.0,0.075057703314524,7719.0,68509.0,0.1126713278547344,393,
25003,2015,1478.0,1017420.0,0.4657484330395645,1473.0,31909.0,0.0461625246795574,360,
25005,2015,17409.0,21851393.0,0.0720993712408452,16870.0,110218.0,0.1530602986807962,435,
25007,2015,36.0,680.0,0.5246913580246914,61.0,4087.0,0.0149253731343283,349,
25009,2015,26892.0,45722900.0,0.0632248143526336,26285.0,141941.0,0.1851825758589836,432,
25011,2015,3355.0,991953.0,0.0881264034150599,3142.0,15847.0,0.1982709661134599,375,
25013,2015,25460.0,37371666.0,0.0576534977158693,27105.0,93359.0,0.290330873295558,436,
25015,2015,5027.0,1896523.0,0.0750482109162739,5279.0,29030.0,0.1818463658284533,403,
25017,2015,57212.0,274091926.0,0.0837378840574449,56518.0,248134.0,0.2277720908863759,461,
25019,2015,0.0,0.0,,21.0,1673.0,0.0125523012552301,346,
25021,2015,22317.0,35688741.0,0.071657161477705,21967.0,119855.0,0.183279796420675,428,
25023,2015,14331.0,13513571.0,0.0657986731082077,13962.0,96763.0,0.1442906896230997,411,
25025,2015,22288.0,40426372.0,0.0813809152546652,21864.0,99952.0,0.2187449975988474,430,
25027,2015,46957.0,127728449.0,0.0579277890515456,49768.0,140042.0,0.3553791005555476,437,
26001,2015,1071.0,351919.0,0.3068059467795833,1104.0,4233.0,0.2608079376328844,370,
26003,2015,613.0,90487.0,0.2408048561749372,580.0,2516.0,0.2305246422893481,365,
26005,2015,9853.0,15814111.0,0.1628950237114426,9725.0,19956.0,0.4873221086390058,396,
26007,2015,1459.0,792283.0,0.3721943306676764,1487.0,8269.0,0.1798282742774217,370,
26009,2015,2093.0,959969.0,0.2191385340391343,2095.0,6767.0,0.3095906605585932,380,
26011,2015,1122.0,329020.0,0.261358473060266,1175.0,4394.0,0.2674101046882112,380,
26013,2015,444.0,37634.0,0.1909037415794172,354.0,1815.0,0.1950413223140495,365,
26015,2015,5233.0,3673343.0,0.1341405285344454,4908.0,11805.0,0.4157560355781448,385,
26017,2015,6989.0,8811801.0,0.1803991968983576,6794.0,24444.0,0.2779414171166748,386,
26019,2015,1518.0,463784.0,0.2012668357401129,1523.0,4799.0,0.3173577828714315,373,
26021,2015,10211.0,16127143.0,0.1546752706033148,8308.0,33377.0,0.2489139227611828,389,
26023,2015,2261.0,952475.0,0.1863169905407168,1838.0,8869.0,0.2072386965836058,389,
26025,2015,7390.0,7190696.0,0.1316685496437602,5642.0,28835.0,0.195664990462979,393,
26027,2015,3557.0,2331773.0,0.1842971158724429,2990.0,11439.0,0.2613864848325902,384,
26029,2015,1892.0,873542.0,0.2440290485363989,1906.0,6557.0,0.2906817141985664,376,
26031,2015,1983.0,925671.0,0.2354025861273166,1905.0,7574.0,0.2515183522577238,373,
26033,2015,1997.0,1084813.0,0.2720186940400586,1694.0,7592.0,0.2231296101159114,370,
26035,2015,2113.0,1016643.0,0.227703381742706,2091.0,8658.0,0.2415107415107415,386,
26037,2015,4169.0,3257475.0,0.1874205901639193,4122.0,12721.0,0.3240311296281739,384,
26039,2015,880.0,205020.0,0.2647469008264463,947.0,3618.0,0.2617468214483139,374,
26041,2015,2923.0,1651609.0,0.1933079031906749,2491.0,9882.0,0.2520744788504351,368,
26043,2015,1838.0,579316.0,0.1714843569617825,1553.0,6409.0,0.242315493836792,367,
26045,2015,6376.0,7127540.0,0.175324676602504,6294.0,21031.0,0.299272502496315,382,
26047,2015,2159.0,929269.0,0.1993591461231365,2124.0,7610.0,0.2791064388961892,374,
26049,2015,30232.0,133674590.0,0.1462564752839136,29314.0,83531.0,0.3509355808023368,424,
26051,2015,2165.0,1086293.0,0.2317561030247107,2202.0,7828.0,0.2812979049565661,378,
26053,2015,1298.0,315554.0,0.1872941897099009,1083.0,4245.0,0.2551236749116607,369,
26055,2015,6365.0,5505715.0,0.1358992032848532,6109.0,18642.0,0.3277008904623967,378,
26057,2015,1941.0,959369.0,0.2546446816851896,1935.0,8019.0,0.2413019079685746,384,
26059,2015,2381.0,924605.0,0.1630937981828351,2397.0,9395.0,0.2551357104843001,382,
26061,2015,2330.0,1490788.0,0.2746022214444915,1883.0,7058.0,0.2667894587701898,368,
26063,2015,1701.0,888733.0,0.3071585998622382,1698.0,8636.0,0.1966188050023158,377,
26065,2015,11152.0,21157884.0,0.1701244406237842,10877.0,43024.0,0.2528123837857939,400,
26067,2015,3375.0,1443389.0,0.1267172784636488,3329.0,10242.0,0.3250341730130834,376,
26069,2015,2045.0,1288701.0,0.3081523902893933,2079.0,8586.0,0.2421383647798742,381,
26071,2015,884.0,144548.0,0.1849726664073217,770.0,3617.0,0.2128836051976776,367,
26073,2015,2588.0,3172566.0,0.4736768081909371,2592.0,9689.0,0.2675198678914233,382,
26075,2015,7842.0,9543996.0,0.1551945881425951,7725.0,31569.0,0.244702081155564,384,
26077,2015,18036.0,34298510.0,0.1054374273064968,16080.0,43293.0,0.3714226318342457,412,
26079,2015,975.0,187475.0,0.1972123602892833,1019.0,4239.0,0.2403868836989856,375,
26081,2015,48753.0,379370939.0,0.1596104674300728,47725.0,95865.0,0.4978354978354978,422,
26083,2015,137.0,7515.0,0.4003942671426288,164.0,691.0,0.2373371924746743,364,
26085,2015,845.0,126405.0,0.1770316165400371,865.0,3560.0,0.2429775280898876,372,
26087,2015,5556.0,5278226.0,0.1709871633595446,5402.0,17117.0,0.3155926856341648,391,
26089,2015,2293.0,795923.0,0.151378063538911,2267.0,6276.0,0.3612173358827278,374,
26091,2015,5882.0,7682672.0,0.2220558667046034,5788.0,20795.0,0.2783361384948304,382,
26093,2015,11391.0,16489281.0,0.1270802367735206,11026.0,31643.0,0.3484498941314035,404,
26095,2015,349.0,35457.0,0.2911059843515242,294.0,1547.0,0.1900452488687782,365,
26097,2015,876.0,170240.0,0.2218469172869623,802.0,3137.0,0.255658272234619,367,
26099,2015,54797.0,311912341.0,0.1038769030018963,49776.0,159813.0,0.3114640235775562,445,
26101,2015,1778.0,499194.0,0.1579086219396928,1783.0,6828.0,0.2611306385471587,375,
26103,2015,4340.0,4222642.0,0.2241840981970311,3519.0,13604.0,0.2586739194354601,371,
26105,2015,1926.0,796972.0,0.2148475957251105,1910.0,7401.0,0.258073233346845,375,
26107,2015,3015.0,1785811.0,0.1964539931629855,3033.0,8692.0,0.3489415554532903,373,
26109,2015,2075.0,996459.0,0.231431905937001,1860.0,5809.0,0.3201928042692374,370,
26111,2015,5287.0,5914597.0,0.2115955538509097,5224.0,16305.0,0.320392517632628,384,
26113,2015,806.0,148882.0,0.2291775702085475,826.0,3385.0,0.2440177252584933,369,
26115,2015,9087.0,11357481.0,0.1375437823209506,8861.0,28518.0,0.3107160389929168,407,
26117,2015,4293.0,2175871.0,0.1180623346398551,4233.0,12781.0,0.3311947421954463,382,
26119,2015,785.0,222465.0,0.3610126171447118,874.0,3562.0,0.2453677709152161,370,
26121,2015,14108.0,18443076.0,0.0926621673189182,13833.0,35578.0,0.3888076901455956,395,
26123,2015,4773.0,4816281.0,0.2114116660036295,4817.0,10769.0,0.4473024421951899,378,
26125,2015,69512.0,699528814.0,0.1447724885134146,67709.0,217267.0,0.3116395955207187,475,
26127,2015,2077.0,523493.0,0.1213494705174795,2126.0,6176.0,0.3442357512953368,376,
26129,2015,1339.0,582325.0,0.3247912205836175,1375.0,6422.0,0.2141077545935845,375,
26131,2015,581.0,69383.0,0.2055421094261481,494.0,2298.0,0.2149695387293298,366,
26133,2015,1548.0,461160.0,0.1924463674058049,1536.0,5623.0,0.2731637915703361,378,
26135,2015,548.0,84498.0,0.2813748734615589,594.0,2723.0,0.2181417554168196,371,
26137,2015,1498.0,581974.0,0.2593462400245276,1514.0,5724.0,0.2645003494060098,373,
26139,2015,25696.0,119122654.0,0.1804111245297057,24948.0,43550.0,0.5728587830080367,417,
26141,2015,1015.0,249073.0,0.2417656337207891,954.0,4327.0,0.2204760804252369,372,
26143,2015,2369.0,1609761.0,0.2868344297321477,2331.0,9087.0,0.2565203037306041,376,
26145,2015,13866.0,28220264.0,0.1467772276855919,13382.0,42492.0,0.3149298691518403,393,
26147,2015,10387.0,16332945.0,0.1513854849387989,10044.0,33191.0,0.3026121538971408,406,
26149,2015,3467.0,1969667.0,0.163864593681461,2888.0,12087.0,0.2389343923223297,380,
26151,2015,2213.0,1244959.0,0.2542097603835855,2204.0,9697.0,0.2272867897287821,377,
26153,2015,504.0,56450.0,0.2222300957420005,459.0,2195.0,0.2091116173120729,365,
26155,2015,4574.0,3395522.0,0.1622983961552234,4512.0,14345.0,0.3145346810735447,386,
26157,2015,3315.0,2326841.0,0.211738407394516,3264.0,12510.0,0.2609112709832134,379,
26159,2015,5570.0,3173136.0,0.1022770742210289,4702.0,15312.0,0.3070794148380355,397,
26161,2015,14856.0,34301380.0,0.1554203244705083,14268.0,50964.0,0.2799623263480104,418,
26163,2015,114191.0,932166313.0,0.071487424645951,98856.0,312083.0,0.3167618870620957,495,
26165,2015,1882.0,671696.0,0.1896415620436802,1828.0,7356.0,0.2485046220772158,375,
27001,2015,2525.0,437705.0,0.068652877168905,2524.0,4317.0,0.5846652768126014,377,
27003,2015,30356.0,57821820.0,0.0627484018391774,29238.0,48707.0,0.6002833268318722,388,
27005,2015,4175.0,2290765.0,0.1314218509089605,4111.0,7632.0,0.5386530398322851,378,
27007,2015,3355.0,1536407.0,0.1364964097005825,3287.0,7725.0,0.4255016181229773,375,
27009,2015,3335.0,966723.0,0.0869181301403271,3265.0,5996.0,0.5445296864576384,379,
27011,2015,655.0,73131.0,0.1704585979838004,715.0,1423.0,0.5024595924104006,373,
27013,2015,4868.0,3456438.0,0.1458571193223364,4764.0,9892.0,0.4816012939749292,380,
27015,2015,2746.0,1227158.0,0.162741913152893,2678.0,5750.0,0.4657391304347826,375,
27017,2015,3531.0,1117067.0,0.0895950027434317,3464.0,6871.0,0.5041478678503857,377,
27019,2015,6896.0,3022482.0,0.0635578528996936,6609.0,11019.0,0.5997821943915056,381,
27021,2015,4457.0,1717785.0,0.0864735996734734,4364.0,8474.0,0.5149870191172999,380,
27023,2015,1415.0,356983.0,0.17829314887188,1401.0,2477.0,0.5656035526846992,374,
27025,2015,5325.0,1833153.0,0.0646486543675196,5224.0,8578.0,0.6089997668454186,380,
27027,2015,4284.0,2076896.0,0.1131659635531772,4189.0,9009.0,0.4649794649794649,380,
27029,2015,991.0,113795.0,0.1158712977850095,1014.0,1897.0,0.5345282024248814,375,
27031,2015,664.0,55508.0,0.125898170997242,704.0,1451.0,0.4851826326671261,373,
27033,2015,1277.0,348821.0,0.213904946805999,1315.0,2904.0,0.4528236914600551,374,
27035,2015,8958.0,7729828.0,0.0963269288582011,8700.0,15541.0,0.5598095360658902,382,
27037,2015,32863.0,69013857.0,0.0639030940118305,31508.0,57285.0,0.5500218207209566,390,
27039,2015,1426.0,301542.0,0.1482889397268519,1482.0,3001.0,0.493835388203932,377,
27041,2015,5944.0,5570912.0,0.1576771264869604,5793.0,9345.0,0.6199036918138042,376,
27043,2015,1912.0,612078.0,0.1674291197633094,1988.0,3503.0,0.5675135598058807,379,
27045,2015,2236.0,697546.0,0.1395176826751066,2258.0,4548.0,0.4964819700967458,382,
27047,2015,4094.0,2363024.0,0.1409848530228444,4047.0,7408.0,0.5463012958963283,378,
27049,2015,5408.0,2293542.0,0.0784211725561079,5328.0,9353.0,0.5696567946113547,377,
27051,2015,777.0,100247.0,0.1660463552355444,820.0,1618.0,0.5067985166872683,373,
27053,2015,98810.0,564946462.0,0.0578636059565258,95389.0,173884.0,0.5485783625865519,425,
27055,2015,1830.0,281660.0,0.0841052285825196,1866.0,4111.0,0.4539041595718803,384,
27057,2015,2790.0,977082.0,0.1255227964697267,2805.0,5331.0,0.526167698368036,376,
27059,2015,3933.0,994291.0,0.0642784825331032,3833.0,6516.0,0.5882443216697361,381,
27061,2015,5523.0,2887083.0,0.0946475078342574,5401.0,11179.0,0.4831380266571249,376,
27063,2015,664.0,116138.0,0.2634135941355784,677.0,2241.0,0.3020972780008925,377,
27065,2015,1789.0,255207.0,0.0797392049606923,1789.0,3592.0,0.4980512249443207,377,
27067,2015,4953.0,3970263.0,0.161838789160813,4830.0,8634.0,0.5594162612925643,377,
27069,2015,488.0,55570.0,0.2333462106960494,505.0,1065.0,0.4741784037558685,374,
27071,2015,1694.0,484392.0,0.168799109015917,1675.0,3350.0,0.5,375,
27073,2015,962.0,240312.0,0.2596721141419686,975.0,1773.0,0.5499153976311336,375,
27075,2015,1278.0,167328.0,0.1024488086578941,1255.0,2816.0,0.4456676136363636,376,
27077,2015,434.0,31952.0,0.169636220773429,470.0,1005.0,0.4676616915422885,375,
27079,2015,2664.0,716584.0,0.1009714669624579,2646.0,4743.0,0.5578747628083491,378,
27081,2015,469.0,68309.0,0.3105505066807297,545.0,1416.0,0.3848870056497175,375,
27083,2015,1719.0,696533.0,0.2357164781531803,1726.0,4452.0,0.3876909254267744,374,
27085,2015,4421.0,2683127.0,0.1372777649556738,4320.0,6986.0,0.6183796163756083,376,
27087,2015,319.0,15187.0,0.1492418510038226,364.0,885.0,0.4112994350282485,374,
27089,2015,940.0,140282.0,0.1587618832050701,933.0,2020.0,0.4618811881188119,374,
27091,2015,2542.0,1311716.0,0.2029965811193352,2511.0,5116.0,0.4908131352619234,377,
27093,2015,3048.0,1148670.0,0.1236418097836195,2987.0,4637.0,0.6441664869527712,377,
27095,2015,3300.0,669808.0,0.0615067033976124,3300.0,5721.0,0.5768222338751966,379,
27097,2015,4188.0,2155740.0,0.1229088157459024,4148.0,6837.0,0.6066988445224514,379,
27099,2015,3130.0,1253650.0,0.1279639477793996,3099.0,8149.0,0.3802920603755062,378,
27101,2015,690.0,131132.0,0.2754295316110061,740.0,2096.0,0.3530534351145038,374,
27103,2015,2836.0,1161132.0,0.1443674019905268,2750.0,5214.0,0.5274261603375527,378,
27105,2015,1151.0,237621.0,0.1793635421470847,1156.0,3751.0,0.3081844841375633,375,
27107,2015,704.0,57554.0,0.1161261944731405,722.0,1582.0,0.4563843236409608,375,
27109,2015,9479.0,13721647.0,0.152714824017124,9246.0,23681.0,0.3904395929225961,388,
27111,2015,8548.0,10356670.0,0.1417395701424793,8367.0,14237.0,0.5876940366650277,379,
27113,2015,1443.0,363375.0,0.1745108293964842,1418.0,2688.0,0.5275297619047619,376,
27115,2015,3501.0,796415.0,0.0649763347494219,3453.0,6000.0,0.5755,377,
27117,2015,629.0,66831.0,0.1689182870329414,652.0,1961.0,0.3324834268230495,374,
27119,2015,2996.0,1187568.0,0.1323045769971889,2931.0,6257.0,0.468435352405306,378,
27121,2015,1424.0,346816.0,0.1710326978916803,1428.0,2659.0,0.537044001504325,375,
27123,2015,45956.0,146057918.0,0.0691577195460194,44622.0,81191.0,0.5495929351775443,390,
27125,2015,520.0,68458.0,0.2531730769230769,548.0,836.0,0.6555023923444976,374,
27127,2015,1668.0,461586.0,0.165905405172265,1639.0,3405.0,0.4813509544787078,374,
27129,2015,1476.0,317458.0,0.1457181204603373,1465.0,3308.0,0.4428657799274486,374,
27131,2015,6094.0,3546700.0,0.0955035587845986,5886.0,10308.0,0.5710128055878929,380,
27133,2015,856.0,168436.0,0.2298726963053541,857.0,2180.0,0.3931192660550459,376,
27135,2015,1748.0,424594.0,0.1389603810042467,1762.0,2842.0,0.6199859254046446,375,
27137,2015,21480.0,31395556.0,0.0680455336738692,20926.0,42305.0,0.4946460229287318,386,
27139,2015,9043.0,5587411.0,0.0683259308014032,8654.0,14800.0,0.5847297297297297,381,
27141,2015,6693.0,2906633.0,0.0648856336163324,6478.0,11257.0,0.5754641556364929,383,
27143,2015,1601.0,304403.0,0.1187589268262613,1629.0,2924.0,0.5571135430916553,375,
27145,2015,13589.0,20431375.0,0.1106426573059277,12999.0,24091.0,0.5395790959279398,383,
27147,2015,3874.0,1798080.0,0.1198090922393015,3870.0,6649.0,0.582042412392841,380,
27149,2015,651.0,60821.0,0.1435131111063919,683.0,1659.0,0.4116937914406269,371,
27151,2015,960.0,168066.0,0.18236328125,951.0,2147.0,0.4429436422915696,375,
27153,2015,3380.0,1674262.0,0.1465514162669374,3373.0,5349.0,0.6305851561039446,379,
27155,2015,369.0,28053.0,0.206028157842554,407.0,933.0,0.4362272240085745,372,
27157,2015,2393.0,753053.0,0.131504358110934,2436.0,4409.0,0.552506237242005,377,
27159,2015,2008.0,571938.0,0.1418474508341137,2024.0,3514.0,0.5759817871371656,378,
27161,2015,2085.0,735733.0,0.1692419877048002,2077.0,3777.0,0.5499073338628541,379,
27163,2015,22788.0,36490222.0,0.070269050295434,21843.0,36081.0,0.6053878772761287,383,
27165,2015,926.0,147942.0,0.1725319425849819,995.0,2194.0,0.4535095715587967,376,
27167,2015,650.0,60080.0,0.1422011834319526,670.0,1386.0,0.4834054834054834,374,
27169,2015,3793.0,1257037.0,0.0873740316590519,3728.0,8585.0,0.4342457775189283,386,
27171,2015,10662.0,7767246.0,0.0683265832290653,10283.0,16825.0,0.6111738484398217,384,
27173,2015,942.0,199458.0,0.2247758529757799,944.0,2335.0,0.4042826552462527,372,
28001,2015,932.0,254338.0,0.2928056328169611,983.0,6860.0,0.1432944606413994,356,
28003,2015,200.0,14292.0,0.3573,247.0,8799.0,0.0280713717467894,357,
28005,2015,311.0,48485.0,0.5012872075350752,336.0,3048.0,0.1102362204724409,354,
28007,2015,594.0,54858.0,0.155477332245009,574.0,4314.0,0.1330551692165044,361,
28009,2015,193.0,17877.0,0.4799323471771054,219.0,1873.0,0.1169247197010144,365,
28011,2015,585.0,90677.0,0.2649631090656731,616.0,6812.0,0.0904286553141515,359,
28013,2015,226.0,21142.0,0.4139321794972198,244.0,3528.0,0.0691609977324263,354,
28015,2015,95.0,2733.0,0.3028254847645429,96.0,2581.0,0.0371948857032158,355,
28017,2015,448.0,65502.0,0.3263612085459184,451.0,3934.0,0.1146415861718352,353,
