contract_id,plan_id,rebate_pmpm,ab_pmpm_payment,risk_score,year,source_file,source_sheet
H1016,021,183.71,697.54,1.118,2014,2014PartCPlan Level.xlsx,result.srx
H1016,022,212.09,800.55,0.571,2014,2014PartCPlan Level.xlsx,result.srx
H1019,001,213.6,688.83,1.3,2014,2014PartCPlan Level.xlsx,result.srx
H1019,006,384.98,818.8,1.427,2014,2014PartCPlan Level.xlsx,result.srx
H1019,010,154.59,694.7,1.09,2014,2014PartCPlan Level.xlsx,result.srx
H1019,014,128.79,688.03,1.259,2014,2014PartCPlan Level.xlsx,result.srx
H1019,023,195.49,756.02,1.608,2014,2014PartCPlan Level.xlsx,result.srx
H1019,024,346.28,940.04,1.748,2014,2014PartCPlan Level.xlsx,result.srx
H1019,025,177.94,719.95,1.482,2014,2014PartCPlan Level.xlsx,result.srx
H1019,026,144.36,694.66,1.587,2014,2014PartCPlan Level.xlsx,result.srx
H1019,027,90.94,702.67,1.101,2014,2014PartCPlan Level.xlsx,result.srx
H1019,028,144.6,714.76,1.503,2014,2014PartCPlan Level.xlsx,result.srx
H1019,032,289.67,664.69,1.686,2014,2014PartCPlan Level.xlsx,result.srx
H1019,043,80.38,705.46,1.048,2014,2014PartCPlan Level.xlsx,result.srx
H1019,045,16.45,795.9,1.28,2014,2014PartCPlan Level.xlsx,result.srx
H1019,046,33.35,818.01,1.409,2014,2014PartCPlan Level.xlsx,result.srx
H1019,047,47.66,891.13,1.416,2014,2014PartCPlan Level.xlsx,result.srx
H1019,048,64.83,1181.0,1.606,2014,2014PartCPlan Level.xlsx,result.srx
H1019,049,30.5,830.13,1.385,2014,2014PartCPlan Level.xlsx,result.srx
H1019,050,30.12,874.67,1.252,2014,2014PartCPlan Level.xlsx,result.srx
H1019,054,151.64,640.14,1.263,2014,2014PartCPlan Level.xlsx,result.srx
H1019,057,122.76,702.92,1.115,2014,2014PartCPlan Level.xlsx,result.srx
H1019,059,194.23,616.99,1.633,2014,2014PartCPlan Level.xlsx,result.srx
H1019,060,183.3,545.85,0.981,2014,2014PartCPlan Level.xlsx,result.srx
H1019,061,24.12,804.01,1.313,2014,2014PartCPlan Level.xlsx,result.srx
H1019,062,331.62,709.81,1.321,2014,2014PartCPlan Level.xlsx,result.srx
H1019,063,549.89,869.51,1.382,2014,2014PartCPlan Level.xlsx,result.srx
H1019,064,288.38,673.63,1.133,2014,2014PartCPlan Level.xlsx,result.srx
H1019,065,158.9,574.15,0.686,2014,2014PartCPlan Level.xlsx,result.srx
H1019,066,200.19,679.52,1.571,2014,2014PartCPlan Level.xlsx,result.srx
H1019,067,152.41,691.75,1.114,2014,2014PartCPlan Level.xlsx,result.srx
H1019,068,131.15,738.07,0.829,2014,2014PartCPlan Level.xlsx,result.srx
H1019,069,117.26,738.28,0.953,2014,2014PartCPlan Level.xlsx,result.srx
H1019,070,282.26,668.53,1.177,2014,2014PartCPlan Level.xlsx,result.srx
H1019,071,159.25,626.96,1.306,2014,2014PartCPlan Level.xlsx,result.srx
H1019,072,24.02,854.95,1.27,2014,2014PartCPlan Level.xlsx,result.srx
H1019,073,200.34,688.46,1.437,2014,2014PartCPlan Level.xlsx,result.srx
H1019,074,155.54,661.5,1.435,2014,2014PartCPlan Level.xlsx,result.srx
H1019,075,537.88,845.63,1.41,2014,2014PartCPlan Level.xlsx,result.srx
H1019,076,267.11,859.07,0.725,2014,2014PartCPlan Level.xlsx,result.srx
H1026,001,209.13,793.41,0.871,2014,2014PartCPlan Level.xlsx,result.srx
H1026,038,159.83,618.37,0.997,2014,2014PartCPlan Level.xlsx,result.srx
H1026,040,119.44,634.19,0.915,2014,2014PartCPlan Level.xlsx,result.srx
H1026,048,181.8,852.58,0.593,2014,2014PartCPlan Level.xlsx,result.srx
H1026,051,142.41,615.95,0.784,2014,2014PartCPlan Level.xlsx,result.srx
H1026,054,105.74,639.52,0.822,2014,2014PartCPlan Level.xlsx,result.srx
H1032,002,105.63,705.35,1.315,2014,2014PartCPlan Level.xlsx,result.srx
H1032,025,45.35,748.53,1.052,2014,2014PartCPlan Level.xlsx,result.srx
H1032,032,178.15,513.99,0.99,2014,2014PartCPlan Level.xlsx,result.srx
H1032,035,155.87,621.46,1.47,2014,2014PartCPlan Level.xlsx,result.srx
H1032,037,103.17,650.5,1.026,2014,2014PartCPlan Level.xlsx,result.srx
H1032,040,263.99,772.76,1.153,2014,2014PartCPlan Level.xlsx,result.srx
H1032,061,160.8,639.12,1.513,2014,2014PartCPlan Level.xlsx,result.srx
H1032,073,87.92,715.81,1.087,2014,2014PartCPlan Level.xlsx,result.srx
H1032,079,56.84,710.13,0.96,2014,2014PartCPlan Level.xlsx,result.srx
H1032,091,119.32,661.14,1.247,2014,2014PartCPlan Level.xlsx,result.srx
H1032,124,21.32,823.23,1.334,2014,2014PartCPlan Level.xlsx,result.srx
H1032,133,75.49,667.75,1.099,2014,2014PartCPlan Level.xlsx,result.srx
H1032,170,60.77,1139.97,1.413,2014,2014PartCPlan Level.xlsx,result.srx
H1032,173,110.1,654.78,1.142,2014,2014PartCPlan Level.xlsx,result.srx
H1032,174,150.23,617.87,1.33,2014,2014PartCPlan Level.xlsx,result.srx
H1032,175,20.63,820.85,1.294,2014,2014PartCPlan Level.xlsx,result.srx
H1032,176,56.8,1136.03,1.255,2014,2014PartCPlan Level.xlsx,result.srx
H1032,177,113.7,646.61,0.97,2014,2014PartCPlan Level.xlsx,result.srx
H1032,179,146.19,528.96,0.833,2014,2014PartCPlan Level.xlsx,result.srx
H1035,002,162.56,698.63,1.084,2014,2014PartCPlan Level.xlsx,result.srx
H1035,006,107.8,731.96,0.925,2014,2014PartCPlan Level.xlsx,result.srx
H1035,007,101.63,744.26,1.004,2014,2014PartCPlan Level.xlsx,result.srx
H1035,009,183.4,702.48,1.5,2014,2014PartCPlan Level.xlsx,result.srx
H1036,025,168.5,702.19,1.386,2014,2014PartCPlan Level.xlsx,result.srx
H1036,040,179.99,658.74,1.312,2014,2014PartCPlan Level.xlsx,result.srx
H1036,044,158.31,721.16,1.233,2014,2014PartCPlan Level.xlsx,result.srx
H1036,052,176.28,704.88,1.427,2014,2014PartCPlan Level.xlsx,result.srx
H1036,053,139.17,791.77,1.143,2014,2014PartCPlan Level.xlsx,result.srx
H1036,054,333.11,929.7,1.365,2014,2014PartCPlan Level.xlsx,result.srx
H1036,056,118.87,738.18,1.122,2014,2014PartCPlan Level.xlsx,result.srx
H1036,062,154.96,761.54,1.311,2014,2014PartCPlan Level.xlsx,result.srx
H1036,063,113.68,780.26,1.083,2014,2014PartCPlan Level.xlsx,result.srx
H1036,065,197.19,756.36,1.309,2014,2014PartCPlan Level.xlsx,result.srx
H1036,067,174.18,672.87,1.341,2014,2014PartCPlan Level.xlsx,result.srx
H1036,068,130.54,692.23,1.137,2014,2014PartCPlan Level.xlsx,result.srx
H1036,074,174.09,681.21,1.317,2014,2014PartCPlan Level.xlsx,result.srx
H1036,077,240.33,1046.4,1.489,2014,2014PartCPlan Level.xlsx,result.srx
H1036,081,117.46,750.43,1.205,2014,2014PartCPlan Level.xlsx,result.srx
H1036,102,186.82,704.64,1.589,2014,2014PartCPlan Level.xlsx,result.srx
H1036,103,202.78,774.99,1.548,2014,2014PartCPlan Level.xlsx,result.srx
H1036,104,180.53,761.11,1.463,2014,2014PartCPlan Level.xlsx,result.srx
H1036,119,165.9,592.43,0.787,2014,2014PartCPlan Level.xlsx,result.srx
H1036,121,277.5,715.53,1.639,2014,2014PartCPlan Level.xlsx,result.srx
H1036,130,268.24,702.25,1.638,2014,2014PartCPlan Level.xlsx,result.srx
H1036,137,71.22,735.5,0.902,2014,2014PartCPlan Level.xlsx,result.srx
H1036,138,81.31,752.74,0.958,2014,2014PartCPlan Level.xlsx,result.srx
H1036,140,110.13,683.42,0.903,2014,2014PartCPlan Level.xlsx,result.srx
H1036,141,185.05,596.45,0.907,2014,2014PartCPlan Level.xlsx,result.srx
H1036,143,104.58,697.47,0.907,2014,2014PartCPlan Level.xlsx,result.srx
H1036,146,136.79,722.12,1.152,2014,2014PartCPlan Level.xlsx,result.srx
H1036,151,29.85,798.49,0.828,2014,2014PartCPlan Level.xlsx,result.srx
H1036,152,26.4,896.61,1.387,2014,2014PartCPlan Level.xlsx,result.srx
H1036,153,76.39,728.28,0.909,2014,2014PartCPlan Level.xlsx,result.srx
H1036,154,24.18,870.54,1.35,2014,2014PartCPlan Level.xlsx,result.srx
H1036,156,250.15,692.11,1.685,2014,2014PartCPlan Level.xlsx,result.srx
H1036,157,161.21,641.76,0.844,2014,2014PartCPlan Level.xlsx,result.srx
H1036,159,25.4,854.83,1.38,2014,2014PartCPlan Level.xlsx,result.srx
H1036,160,251.05,663.88,1.729,2014,2014PartCPlan Level.xlsx,result.srx
H1036,161,27.39,843.11,1.47,2014,2014PartCPlan Level.xlsx,result.srx
H1036,162,31.94,926.48,1.407,2014,2014PartCPlan Level.xlsx,result.srx
H1036,163,41.49,1224.76,1.558,2014,2014PartCPlan Level.xlsx,result.srx
H1036,164,196.65,884.29,0.719,2014,2014PartCPlan Level.xlsx,result.srx
H1036,167,15.12,820.79,1.349,2014,2014PartCPlan Level.xlsx,result.srx
H1036,168,15.15,852.66,1.402,2014,2014PartCPlan Level.xlsx,result.srx
H1036,169,13.27,915.84,1.253,2014,2014PartCPlan Level.xlsx,result.srx
H1036,170,13.55,836.21,1.258,2014,2014PartCPlan Level.xlsx,result.srx
H1036,171,68.21,820.4,0.849,2014,2014PartCPlan Level.xlsx,result.srx
H1036,175,177.01,719.91,1.654,2014,2014PartCPlan Level.xlsx,result.srx
H1036,178,128.85,786.46,1.27,2014,2014PartCPlan Level.xlsx,result.srx
H1036,179,102.36,728.57,1.184,2014,2014PartCPlan Level.xlsx,result.srx
H1036,184,128.02,695.26,1.281,2014,2014PartCPlan Level.xlsx,result.srx
H1036,186,320.2,742.77,1.659,2014,2014PartCPlan Level.xlsx,result.srx
H1036,188,415.02,898.15,1.595,2014,2014PartCPlan Level.xlsx,result.srx
H1036,189,518.21,939.0,1.519,2014,2014PartCPlan Level.xlsx,result.srx
H1036,190,275.35,739.17,1.56,2014,2014PartCPlan Level.xlsx,result.srx
H1036,192,20.61,819.32,1.478,2014,2014PartCPlan Level.xlsx,result.srx
H1036,193,219.04,690.35,1.61,2014,2014PartCPlan Level.xlsx,result.srx
H1036,194,147.63,673.58,1.488,2014,2014PartCPlan Level.xlsx,result.srx
H1036,195,19.7,830.32,1.284,2014,2014PartCPlan Level.xlsx,result.srx
H1036,196,89.7,719.25,0.901,2014,2014PartCPlan Level.xlsx,result.srx
H1036,199,162.04,714.51,0.761,2014,2014PartCPlan Level.xlsx,result.srx
H1036,209,188.66,709.65,1.47,2014,2014PartCPlan Level.xlsx,result.srx
H1036,210,176.81,709.36,1.398,2014,2014PartCPlan Level.xlsx,result.srx
H1036,211,161.06,683.87,1.48,2014,2014PartCPlan Level.xlsx,result.srx
H1036,212,18.12,870.73,1.353,2014,2014PartCPlan Level.xlsx,result.srx
H1036,213,179.12,696.77,1.46,2014,2014PartCPlan Level.xlsx,result.srx
H1036,214,138.65,670.89,1.282,2014,2014PartCPlan Level.xlsx,result.srx
H1036,215,86.58,713.83,0.9,2014,2014PartCPlan Level.xlsx,result.srx
H1036,217,95.26,720.94,0.932,2014,2014PartCPlan Level.xlsx,result.srx
H1036,218,81.9,724.39,0.807,2014,2014PartCPlan Level.xlsx,result.srx
H1036,219,25.7,774.32,0.771,2014,2014PartCPlan Level.xlsx,result.srx
H1036,220,70.72,723.88,0.874,2014,2014PartCPlan Level.xlsx,result.srx
H1036,222,12.78,807.57,1.329,2014,2014PartCPlan Level.xlsx,result.srx
H1036,223,42.62,755.76,0.904,2014,2014PartCPlan Level.xlsx,result.srx
H1036,224,164.35,738.35,0.724,2014,2014PartCPlan Level.xlsx,result.srx
H1036,225,150.17,752.44,1.428,2014,2014PartCPlan Level.xlsx,result.srx
H1036,226,200.16,757.11,1.504,2014,2014PartCPlan Level.xlsx,result.srx
H1036,227,189.36,761.68,1.494,2014,2014PartCPlan Level.xlsx,result.srx
H1036,228,14.29,912.85,1.423,2014,2014PartCPlan Level.xlsx,result.srx
H1036,229,111.1,776.89,1.058,2014,2014PartCPlan Level.xlsx,result.srx
H1036,801,141.82,779.93,1.153,2014,2014PartCPlan Level.xlsx,result.srx
H1036,806,132.0,766.06,1.417,2014,2014PartCPlan Level.xlsx,result.srx
H1045,001,374.83,760.17,1.156,2014,2014PartCPlan Level.xlsx,result.srx
H1045,005,232.13,664.82,1.133,2014,2014PartCPlan Level.xlsx,result.srx
H1045,012,249.29,887.37,1.43,2014,2014PartCPlan Level.xlsx,result.srx
H1045,016,400.05,776.88,1.299,2014,2014PartCPlan Level.xlsx,result.srx
H1045,018,455.19,817.38,1.686,2014,2014PartCPlan Level.xlsx,result.srx
H1045,023,141.97,607.01,0.839,2014,2014PartCPlan Level.xlsx,result.srx
H1045,025,90.71,684.83,0.787,2014,2014PartCPlan Level.xlsx,result.srx
H1076,011,107.01,784.27,1.497,2014,2014PartCPlan Level.xlsx,result.srx
H1080,004,59.22,718.07,1.013,2014,2014PartCPlan Level.xlsx,result.srx
H1080,036,34.96,793.65,1.55,2014,2014PartCPlan Level.xlsx,result.srx
H1080,042,64.76,781.86,0.934,2014,2014PartCPlan Level.xlsx,result.srx
H1080,043,59.31,701.78,0.896,2014,2014PartCPlan Level.xlsx,result.srx
H1080,801,20.03,809.79,0.897,2014,2014PartCPlan Level.xlsx,result.srx
H1099,001,107.88,680.71,1.154,2014,2014PartCPlan Level.xlsx,result.srx
H1099,006,70.92,706.72,0.956,2014,2014PartCPlan Level.xlsx,result.srx
H1099,009,46.91,744.92,0.915,2014,2014PartCPlan Level.xlsx,result.srx
H1099,014,53.01,716.23,0.737,2014,2014PartCPlan Level.xlsx,result.srx
H1099,016,86.84,761.26,0.742,2014,2014PartCPlan Level.xlsx,result.srx
H1099,017,140.18,718.41,0.948,2014,2014PartCPlan Level.xlsx,result.srx
H1099,802,57.81,739.97,1.045,2014,2014PartCPlan Level.xlsx,result.srx
H1099,804,47.12,724.62,0.78,2014,2014PartCPlan Level.xlsx,result.srx
H1108,001,79.75,728.87,2.578,2014,2014PartCPlan Level.xlsx,result.srx
H1108,002,38.36,741.5,1.399,2014,2014PartCPlan Level.xlsx,result.srx
H1109,001,47.42,704.42,0.906,2014,2014PartCPlan Level.xlsx,result.srx
H1109,005,86.61,641.04,0.759,2014,2014PartCPlan Level.xlsx,result.srx
H1109,801,64.6,676.4,0.955,2014,2014PartCPlan Level.xlsx,result.srx
H1109,802,44.57,725.15,1.0,2014,2014PartCPlan Level.xlsx,result.srx
H1110,001,53.01,746.29,0.843,2014,2014PartCPlan Level.xlsx,result.srx
H1110,801,0.0,820.19,0.994,2014,2014PartCPlan Level.xlsx,result.srx
H1110,802,0.0,822.33,0.852,2014,2014PartCPlan Level.xlsx,result.srx
H1110,805,0.0,421.79,0.769,2014,2014PartCPlan Level.xlsx,result.srx
H1111,002,48.97,702.68,1.02,2014,2014PartCPlan Level.xlsx,result.srx
H1111,006,40.26,712.69,0.958,2014,2014PartCPlan Level.xlsx,result.srx
H1112,006,25.45,762.93,1.19,2014,2014PartCPlan Level.xlsx,result.srx
H1112,027,67.79,670.88,0.982,2014,2014PartCPlan Level.xlsx,result.srx
H1170,002,57.62,758.77,0.904,2014,2014PartCPlan Level.xlsx,result.srx
H1170,008,94.52,746.84,1.27,2014,2014PartCPlan Level.xlsx,result.srx
H1170,009,62.5,704.39,0.631,2014,2014PartCPlan Level.xlsx,result.srx
H1170,802,44.85,768.07,0.793,2014,2014PartCPlan Level.xlsx,result.srx
H1170,805,37.89,784.84,0.82,2014,2014PartCPlan Level.xlsx,result.srx
H1216,001,64.88,678.77,0.938,2014,2014PartCPlan Level.xlsx,result.srx
H1216,003,48.34,720.99,1.098,2014,2014PartCPlan Level.xlsx,result.srx
H1230,001,0.0,818.39,0.918,2014,2014PartCPlan Level.xlsx,result.srx
H1230,003,31.19,747.33,0.669,2014,2014PartCPlan Level.xlsx,result.srx
H1230,005,0.17,765.67,0.572,2014,2014PartCPlan Level.xlsx,result.srx
H1230,006,0.0,753.58,0.792,2014,2014PartCPlan Level.xlsx,result.srx
H1230,801,30.43,762.37,0.64,2014,2014PartCPlan Level.xlsx,result.srx
H1230,803,32.93,763.93,0.842,2014,2014PartCPlan Level.xlsx,result.srx
H1230,804,0.0,427.43,0.799,2014,2014PartCPlan Level.xlsx,result.srx
H1230,805,65.41,731.56,0.96,2014,2014PartCPlan Level.xlsx,result.srx
H1230,806,23.7,406.81,1.303,2014,2014PartCPlan Level.xlsx,result.srx
H1264,004,98.66,792.77,1.102,2014,2014PartCPlan Level.xlsx,result.srx
H1264,007,66.17,853.77,1.202,2014,2014PartCPlan Level.xlsx,result.srx
H1264,008,107.33,709.55,0.867,2014,2014PartCPlan Level.xlsx,result.srx
H1264,018,97.05,618.86,1.233,2014,2014PartCPlan Level.xlsx,result.srx
H1286,002,48.31,754.71,0.874,2014,2014PartCPlan Level.xlsx,result.srx
H1286,003,29.74,784.92,0.709,2014,2014PartCPlan Level.xlsx,result.srx
H1286,009,40.23,768.38,0.79,2014,2014PartCPlan Level.xlsx,result.srx
H1291,001,2.18,767.59,0.997,2014,2014PartCPlan Level.xlsx,result.srx
H1302,001,12.9,759.49,0.761,2014,2014PartCPlan Level.xlsx,result.srx
H1302,004,12.66,754.93,0.638,2014,2014PartCPlan Level.xlsx,result.srx
H1302,006,42.39,717.49,0.681,2014,2014PartCPlan Level.xlsx,result.srx
H1303,001,41.71,763.5,0.881,2014,2014PartCPlan Level.xlsx,result.srx
H1303,007,21.51,799.91,0.737,2014,2014PartCPlan Level.xlsx,result.srx
H1304,001,2.02,789.85,0.791,2014,2014PartCPlan Level.xlsx,result.srx
H1304,002,9.6,777.75,0.816,2014,2014PartCPlan Level.xlsx,result.srx
H1304,004,0.0,793.77,1.012,2014,2014PartCPlan Level.xlsx,result.srx
H1304,008,47.25,748.28,0.691,2014,2014PartCPlan Level.xlsx,result.srx
H1304,009,62.17,720.74,0.724,2014,2014PartCPlan Level.xlsx,result.srx
H1304,010,28.43,797.01,1.04,2014,2014PartCPlan Level.xlsx,result.srx
H1304,804,1.07,805.94,0.489,2014,2014PartCPlan Level.xlsx,result.srx
H1350,001,51.43,767.36,0.973,2014,2014PartCPlan Level.xlsx,result.srx
H1350,006,53.7,746.17,0.782,2014,2014PartCPlan Level.xlsx,result.srx
H1350,009,0.0,873.75,1.385,2014,2014PartCPlan Level.xlsx,result.srx
H1350,010,50.07,748.06,0.757,2014,2014PartCPlan Level.xlsx,result.srx
H1350,012,88.24,695.77,0.701,2014,2014PartCPlan Level.xlsx,result.srx
H1365,001,51.09,699.01,0.685,2014,2014PartCPlan Level.xlsx,result.srx
H1365,002,14.5,760.91,0.68,2014,2014PartCPlan Level.xlsx,result.srx
H1365,003,43.89,751.14,0.787,2014,2014PartCPlan Level.xlsx,result.srx
H1365,802,55.82,697.62,0.958,2014,2014PartCPlan Level.xlsx,result.srx
H1367,001,55.74,926.04,0.938,2014,2014PartCPlan Level.xlsx,result.srx
H1367,002,115.45,785.59,0.846,2014,2014PartCPlan Level.xlsx,result.srx
H1406,013,81.97,777.04,0.932,2014,2014PartCPlan Level.xlsx,result.srx
H1406,022,50.95,775.17,1.014,2014,2014PartCPlan Level.xlsx,result.srx
H1406,026,84.53,720.04,0.976,2014,2014PartCPlan Level.xlsx,result.srx
H1406,027,85.78,731.81,1.006,2014,2014PartCPlan Level.xlsx,result.srx
H1406,028,79.48,661.84,0.739,2014,2014PartCPlan Level.xlsx,result.srx
H1406,029,142.87,619.12,1.122,2014,2014PartCPlan Level.xlsx,result.srx
H1406,030,50.58,723.86,0.942,2014,2014PartCPlan Level.xlsx,result.srx
H1406,031,1.99,846.36,1.196,2014,2014PartCPlan Level.xlsx,result.srx
H1406,801,48.28,793.23,0.834,2014,2014PartCPlan Level.xlsx,result.srx
H1406,802,53.93,805.58,0.857,2014,2014PartCPlan Level.xlsx,result.srx
H1415,005,39.23,833.84,1.145,2014,2014PartCPlan Level.xlsx,result.srx
H1415,013,60.42,753.22,0.647,2014,2014PartCPlan Level.xlsx,result.srx
H1415,021,83.35,742.5,0.871,2014,2014PartCPlan Level.xlsx,result.srx
H1415,024,65.86,774.03,0.899,2014,2014PartCPlan Level.xlsx,result.srx
H1416,007,39.19,796.52,1.11,2014,2014PartCPlan Level.xlsx,result.srx
H1416,009,63.29,743.15,0.944,2014,2014PartCPlan Level.xlsx,result.srx
H1416,019,64.95,747.55,0.953,2014,2014PartCPlan Level.xlsx,result.srx
H1417,001,0.0,813.91,0.949,2014,2014PartCPlan Level.xlsx,result.srx
H1417,002,13.85,793.84,0.906,2014,2014PartCPlan Level.xlsx,result.srx
H1417,003,5.74,804.89,0.663,2014,2014PartCPlan Level.xlsx,result.srx
H1417,004,12.4,796.89,0.798,2014,2014PartCPlan Level.xlsx,result.srx
H1417,802,9.42,801.56,0.886,2014,2014PartCPlan Level.xlsx,result.srx
H1418,002,0.0,853.87,0.962,2014,2014PartCPlan Level.xlsx,result.srx
H1418,007,0.0,801.7,0.974,2014,2014PartCPlan Level.xlsx,result.srx
H1418,008,40.07,766.29,1.0,2014,2014PartCPlan Level.xlsx,result.srx
H1419,001,59.92,748.16,0.865,2014,2014PartCPlan Level.xlsx,result.srx
H1419,802,25.68,824.31,0.939,2014,2014PartCPlan Level.xlsx,result.srx
H1444,001,104.47,732.06,1.189,2014,2014PartCPlan Level.xlsx,result.srx
H1463,001,31.69,768.76,0.979,2014,2014PartCPlan Level.xlsx,result.srx
H1463,003,46.2,756.67,1.032,2014,2014PartCPlan Level.xlsx,result.srx
H1463,008,36.48,729.38,0.508,2014,2014PartCPlan Level.xlsx,result.srx
H1463,009,59.64,721.5,0.792,2014,2014PartCPlan Level.xlsx,result.srx
H1463,802,38.01,764.93,0.984,2014,2014PartCPlan Level.xlsx,result.srx
H1468,007,49.55,760.65,0.991,2014,2014PartCPlan Level.xlsx,result.srx
H1468,802,34.21,756.21,0.845,2014,2014PartCPlan Level.xlsx,result.srx
H1509,001,40.85,757.61,0.891,2014,2014PartCPlan Level.xlsx,result.srx
H1509,007,18.56,791.65,1.12,2014,2014PartCPlan Level.xlsx,result.srx
H1509,009,39.06,740.26,0.992,2014,2014PartCPlan Level.xlsx,result.srx
H1509,010,59.93,723.71,0.901,2014,2014PartCPlan Level.xlsx,result.srx
H1509,801,0.0,830.62,0.882,2014,2014PartCPlan Level.xlsx,result.srx
H1509,803,26.09,810.71,0.977,2014,2014PartCPlan Level.xlsx,result.srx
H1509,804,45.98,815.96,0.936,2014,2014PartCPlan Level.xlsx,result.srx
H1509,809,0.0,853.78,1.061,2014,2014PartCPlan Level.xlsx,result.srx
H1509,812,86.1,719.75,0.918,2014,2014PartCPlan Level.xlsx,result.srx
H1509,813,69.56,680.05,0.905,2014,2014PartCPlan Level.xlsx,result.srx
H1509,814,45.54,755.32,0.942,2014,2014PartCPlan Level.xlsx,result.srx
H1509,815,46.63,745.67,0.79,2014,2014PartCPlan Level.xlsx,result.srx
H1509,819,0.0,805.86,0.79,2014,2014PartCPlan Level.xlsx,result.srx
H1510,001,38.37,773.85,0.962,2014,2014PartCPlan Level.xlsx,result.srx
H1510,004,40.83,759.84,0.945,2014,2014PartCPlan Level.xlsx,result.srx
H1510,005,46.61,753.66,0.929,2014,2014PartCPlan Level.xlsx,result.srx
H1510,008,31.11,761.64,0.872,2014,2014PartCPlan Level.xlsx,result.srx
H1517,004,35.02,786.26,0.873,2014,2014PartCPlan Level.xlsx,result.srx
H1517,005,21.55,741.45,0.909,2014,2014PartCPlan Level.xlsx,result.srx
H1517,802,0.0,839.69,0.74,2014,2014PartCPlan Level.xlsx,result.srx
H1537,801,0.0,826.54,0.86,2014,2014PartCPlan Level.xlsx,result.srx
H1537,802,9.42,847.33,0.855,2014,2014PartCPlan Level.xlsx,result.srx
H1537,816,10.16,841.83,1.299,2014,2014PartCPlan Level.xlsx,result.srx
H1537,817,0.0,890.4,0.768,2014,2014PartCPlan Level.xlsx,result.srx
H1537,819,0.0,812.87,0.755,2014,2014PartCPlan Level.xlsx,result.srx
H1595,002,0.0,822.25,1.024,2014,2014PartCPlan Level.xlsx,result.srx
H1595,003,35.54,738.65,0.834,2014,2014PartCPlan Level.xlsx,result.srx
H1595,802,0.0,809.96,0.843,2014,2014PartCPlan Level.xlsx,result.srx
H1595,804,0.0,789.85,0.754,2014,2014PartCPlan Level.xlsx,result.srx
H1607,001,0.0,820.56,0.924,2014,2014PartCPlan Level.xlsx,result.srx
H1607,804,0.0,840.16,0.891,2014,2014PartCPlan Level.xlsx,result.srx
H1608,001,61.28,686.14,0.855,2014,2014PartCPlan Level.xlsx,result.srx
H1608,004,68.0,715.86,0.737,2014,2014PartCPlan Level.xlsx,result.srx
H1608,007,60.52,636.11,0.786,2014,2014PartCPlan Level.xlsx,result.srx
H1608,008,61.1,661.5,0.857,2014,2014PartCPlan Level.xlsx,result.srx
H1609,001,69.47,687.89,0.937,2014,2014PartCPlan Level.xlsx,result.srx
H1609,009,88.14,673.7,0.855,2014,2014PartCPlan Level.xlsx,result.srx
H1609,010,86.39,671.71,0.815,2014,2014PartCPlan Level.xlsx,result.srx
H1659,001,29.05,709.1,0.908,2014,2014PartCPlan Level.xlsx,result.srx
H1659,002,44.14,659.55,0.791,2014,2014PartCPlan Level.xlsx,result.srx
H1659,003,44.98,649.33,0.726,2014,2014PartCPlan Level.xlsx,result.srx
H1660,001,28.62,877.64,0.746,2014,2014PartCPlan Level.xlsx,result.srx
H1660,004,17.95,835.01,0.801,2014,2014PartCPlan Level.xlsx,result.srx
H1660,005,82.98,675.31,0.728,2014,2014PartCPlan Level.xlsx,result.srx
H1666,001,26.53,754.95,0.773,2014,2014PartCPlan Level.xlsx,result.srx
H1666,002,50.02,845.94,0.853,2014,2014PartCPlan Level.xlsx,result.srx
