fips,year,plan_count
34037,2014,23
34039,2014,47
34041,2014,24
35001,2014,83
35003,2014,6
35005,2014,12
35006,2014,17
35007,2014,10
35009,2014,7
35011,2014,8
35013,2014,25
35015,2014,10
35017,2014,13
35019,2014,12
35021,2014,3
35023,2014,7
35025,2014,8
35027,2014,15
35028,2014,11
35029,2014,17
35031,2014,12
35033,2014,8
35035,2014,22
35037,2014,6
35039,2014,16
35041,2014,10
35043,2014,53
35045,2014,12
35047,2014,17
35049,2014,42
35051,2014,17
35053,2014,19
35055,2014,12
35057,2014,31
35059,2014,7
35061,2014,42
36001,2014,65
36003,2014,39
36005,2014,153
36007,2014,66
36009,2014,41
36011,2014,29
36013,2014,41
36015,2014,26
36017,2014,43
36019,2014,20
36021,2014,41
36023,2014,33
36025,2014,36
36027,2014,72
36029,2014,97
36031,2014,30
36033,2014,18
36035,2014,34
36037,2014,39
36039,2014,46
36041,2014,29
36043,2014,38
36045,2014,26
36047,2014,163
36049,2014,19
36051,2014,28
36053,2014,39
36055,2014,98
36057,2014,42
36059,2014,137
36061,2014,165
36063,2014,53
36065,2014,61
36067,2014,77
36069,2014,40
36071,2014,73
36073,2014,31
36075,2014,37
36077,2014,38
36079,2014,30
36081,2014,167
36083,2014,58
36085,2014,119
36087,2014,58
36089,2014,23
36091,2014,68
36093,2014,65
36095,2014,27
36097,2014,22
36099,2014,22
36101,2014,26
36103,2014,126
36105,2014,33
36107,2014,36
36109,2014,27
36111,2014,55
36113,2014,40
36115,2014,34
36117,2014,32
36119,2014,121
36121,2014,36
36123,2014,26
37001,2014,40
37003,2014,16
37005,2014,14
37007,2014,16
37009,2014,14
37011,2014,17
37013,2014,10
37015,2014,9
37017,2014,14
37019,2014,42
37021,2014,46
37023,2014,24
37025,2014,50
37027,2014,25
37029,2014,3
37031,2014,20
37033,2014,30
37035,2014,41
37037,2014,33
37039,2014,14
37041,2014,10
37043,2014,12
37045,2014,25
37047,2014,15
37049,2014,18
37051,2014,56
37053,2014,6
37055,2014,12
37057,2014,43
37059,2014,28
37061,2014,11
37063,2014,46
37065,2014,13
37067,2014,61
37069,2014,18
37071,2014,49
37073,2014,10
37075,2014,11
37077,2014,21
37079,2014,8
37081,2014,81
37083,2014,9
37085,2014,23
37087,2014,27
37089,2014,36
37091,2014,9
37093,2014,17
37095,2014,8
37097,2014,41
37099,2014,13
37101,2014,28
37103,2014,8
37105,2014,27
37107,2014,11
37109,2014,37
37111,2014,15
37113,2014,18
37115,2014,16
37117,2014,8
37119,2014,120
37121,2014,16
37123,2014,14
37125,2014,34
37127,2014,16
37129,2014,36
37131,2014,8
37133,2014,27
37135,2014,32
37137,2014,10
37139,2014,13
37141,2014,19
37143,2014,11
37145,2014,19
37147,2014,17
37149,2014,17
37151,2014,32
37153,2014,14
37155,2014,21
37157,2014,26
37159,2014,40
37161,2014,24
37163,2014,21
37165,2014,16
37167,2014,19
37169,2014,24
37171,2014,16
37173,2014,10
37175,2014,16
37177,2014,8
37179,2014,48
37181,2014,15
37183,2014,87
37185,2014,14
37187,2014,9
37189,2014,16
37191,2014,17
37193,2014,30
37195,2014,14
37197,2014,24
37199,2014,18
38001,2014,8
38003,2014,11
38005,2014,3
38009,2014,3
38011,2014,8
38015,2014,16
38017,2014,16
38019,2014,9
38021,2014,11
38025,2014,9
38027,2014,8
38029,2014,11
38031,2014,10
38035,2014,13
38037,2014,9
38039,2014,9
38041,2014,8
38043,2014,11
38045,2014,9
38047,2014,10
38049,2014,12
38051,2014,10
38053,2014,1
38055,2014,10
38057,2014,12
38059,2014,15
38061,2014,2
38063,2014,2
38065,2014,10
38067,2014,9
38069,2014,11
38071,2014,1
38073,2014,9
38077,2014,12
38079,2014,3
38081,2014,9
38083,2014,9
38085,2014,9
38089,2014,13
38091,2014,9
38093,2014,11
38095,2014,1
38097,2014,11
38099,2014,10
38101,2014,13
38103,2014,3
38105,2014,4
39001,2014,11
39003,2014,25
39005,2014,26
39007,2014,22
39009,2014,13
39011,2014,22
39013,2014,24
39015,2014,19
39017,2014,62
39019,2014,37
39021,2014,16
39023,2014,46
39025,2014,52
39027,2014,18
39029,2014,53
39031,2014,31
39033,2014,15
39035,2014,108
39037,2014,12
39039,2014,18
39041,2014,57
39043,2014,25
39045,2014,37
39047,2014,15
39049,2014,118
39051,2014,21
39053,2014,9
39055,2014,46
39057,2014,50
39059,2014,23
39061,2014,92
39063,2014,18
39065,2014,16
39067,2014,25
39069,2014,15
39071,2014,13
39073,2014,10
39075,2014,29
39077,2014,16
39079,2014,10
39081,2014,36
39083,2014,26
39085,2014,63
39087,2014,12
39089,2014,31
39091,2014,14
39093,2014,70
39095,2014,65
39097,2014,38
39099,2014,78
39101,2014,21
39103,2014,61
39105,2014,10
39107,2014,14
39109,2014,33
39111,2014,19
39113,2014,75
39115,2014,13
39117,2014,20
39119,2014,34
39121,2014,18
39123,2014,28
39125,2014,13
39127,2014,16
39129,2014,27
39131,2014,12
39133,2014,63
39135,2014,27
39137,2014,11
39139,2014,29
39141,2014,23
39143,2014,18
39145,2014,12
39147,2014,16
39149,2014,18
39151,2014,77
39153,2014,99
39155,2014,64
39157,2014,34
39159,2014,33
39161,2014,15
39163,2014,6
39165,2014,58
39167,2014,29
39169,2014,42
39171,2014,17
39173,2014,36
39175,2014,11
40001,2014,9
40003,2014,6
40005,2014,5
40007,2014,3
40009,2014,5
40011,2014,6
40013,2014,8
40015,2014,5
40017,2014,27
40019,2014,10
40021,2014,18
40023,2014,5
40025,2014,3
40027,2014,36
40029,2014,4
40031,2014,24
40033,2014,3
40035,2014,12
40037,2014,21
40039,2014,9
40041,2014,15
40043,2014,4
40045,2014,4
40047,2014,11
40049,2014,10
40051,2014,16
40053,2014,4
40055,2014,4
40057,2014,4
40059,2014,3
40061,2014,10
40063,2014,7
40065,2014,6
40067,2014,5
40069,2014,8
40071,2014,7
40073,2014,5
40075,2014,7
40077,2014,5
40079,2014,12
40081,2014,15
40083,2014,18
40085,2014,8
40087,2014,16
40089,2014,8
40091,2014,8
40093,2014,4
40095,2014,7
40097,2014,18
40099,2014,4
40101,2014,23
40103,2014,7
40105,2014,4
40107,2014,7
40109,2014,69
40111,2014,17
40113,2014,19
40115,2014,12
40117,2014,6
40119,2014,12
40121,2014,7
40123,2014,9
40125,2014,19
40127,2014,8
40129,2014,3
40131,2014,20
40133,2014,10
40135,2014,15
40137,2014,9
40139,2014,7
40141,2014,5
40143,2014,71
40145,2014,26
40147,2014,12
40149,2014,5
40151,2014,4
40153,2014,5
41001,2014,5
41003,2014,31
41005,2014,68
41007,2014,16
41009,2014,25
41011,2014,17
41013,2014,12
41015,2014,15
41017,2014,36
41019,2014,39
41021,2014,3
41023,2014,8
41025,2014,5
41027,2014,14
41029,2014,44
41031,2014,11
41033,2014,25
41035,2014,24
41037,2014,7
41039,2014,60
41041,2014,24
41043,2014,38
41045,2014,9
41047,2014,64
41049,2014,8
41051,2014,82
41053,2014,40
41055,2014,7
41057,2014,7
41059,2014,14
41061,2014,5
41063,2014,2
41065,2014,11
41067,2014,84
41069,2014,6
41071,2014,29
42001,2014,52
42003,2014,128
42005,2014,42
42007,2014,62
42009,2014,41
42011,2014,101
42013,2014,57
42015,2014,25
42017,2014,127
42019,2014,58
42021,2014,77
42023,2014,38
42025,2014,49
42027,2014,53
42029,2014,102
42031,2014,39
42033,2014,51
42035,2014,39
42037,2014,51
42039,2014,53
42041,2014,79
42043,2014,82
42045,2014,101
42047,2014,29
42049,2014,86
42051,2014,47
42053,2014,26
42055,2014,43
42057,2014,28
42059,2014,35
42061,2014,45
42063,2014,45
42065,2014,50
42067,2014,43
42069,2014,80
42071,2014,110
42073,2014,55
42075,2014,69
42077,2014,92
42079,2014,70
42081,2014,55
42083,2014,31
42085,2014,53
42087,2014,44
42089,2014,66
42091,2014,113
42093,2014,39
42095,2014,101
42097,2014,63
42099,2014,46
42101,2014,152
42103,2014,40
42105,2014,45
42107,2014,69
42109,2014,45
42111,2014,53
42113,2014,39
42115,2014,42
42117,2014,35
42119,2014,41
42121,2014,39
42123,2014,37
42125,2014,66
42127,2014,43
42129,2014,78
42131,2014,40
42133,2014,87
44001,2014,17
44003,2014,21
44005,2014,18
44007,2014,36
44009,2014,19
45001,2014,18
45003,2014,34
45005,2014,12
45007,2014,32
45009,2014,15
45011,2014,11
45013,2014,55
45015,2014,41
45017,2014,14
45019,2014,56
45021,2014,27
45023,2014,23
45025,2014,14
45027,2014,15
45029,2014,29
45031,2014,11
45033,2014,12
45035,2014,32
45037,2014,14
45039,2014,13
45041,2014,21
45043,2014,20
45045,2014,81
45047,2014,22
45049,2014,13
45051,2014,87
45053,2014,23
45055,2014,16
45057,2014,27
45059,2014,18
45061,2014,16
45063,2014,39
45065,2014,18
45067,2014,14
45069,2014,12
45071,2014,20
45073,2014,25
45075,2014,31
45077,2014,31
45079,2014,64
45081,2014,17
45083,2014,57
45085,2014,13
45087,2014,18
45089,2014,12
45091,2014,49
46003,2014,8
46005,2014,11
46007,2014,9
46009,2014,13
46011,2014,12
46013,2014,11
46015,2014,12
46017,2014,8
46019,2014,10
46021,2014,10
46023,2014,10
46025,2014,10
46027,2014,12
46029,2014,12
46031,2014,1
46033,2014,11
46035,2014,13
46037,2014,12
46039,2014,13
46041,2014,9
46043,2014,13
46045,2014,10
46047,2014,14
46049,2014,1
46051,2014,11
46053,2014,8
46055,2014,10
46057,2014,12
46059,2014,8
46061,2014,17
46063,2014,9
46065,2014,11
46067,2014,13
46069,2014,1
46071,2014,9
46073,2014,8
46075,2014,10
46077,2014,11
46079,2014,14
46081,2014,12
46083,2014,13
46085,2014,10
46087,2014,13
46089,2014,10
46091,2014,11
46093,2014,11
46095,2014,9
46097,2014,12
46099,2014,26
46101,2014,12
46103,2014,27
46105,2014,11
46107,2014,2
46109,2014,12
46111,2014,11
46113,2014,9
46115,2014,11
46117,2014,9
46119,2014,1
46121,2014,9
46123,2014,10
46125,2014,15
46127,2014,16
46129,2014,2
46135,2014,15
46137,2014,9
47001,2014,26
47003,2014,22
47005,2014,16
47007,2014,19
47009,2014,37
47011,2014,37
47013,2014,22
47015,2014,18
47017,2014,18
47019,2014,20
47021,2014,23
47023,2014,15
47025,2014,23
47027,2014,13
47029,2014,28
47031,2014,19
47033,2014,14
47035,2014,36
47037,2014,77
47039,2014,17
47041,2014,23
47043,2014,20
47045,2014,15
47047,2014,30
47049,2014,16
47051,2014,23
47053,2014,13
47055,2014,17
47057,2014,22
47059,2014,31
47061,2014,27
47063,2014,29
47065,2014,58
47067,2014,23
47069,2014,17
47071,2014,19
47073,2014,28
47075,2014,16
47077,2014,14
47079,2014,19
47081,2014,22
47083,2014,15
47085,2014,21
47087,2014,14
47089,2014,26
47091,2014,25
47093,2014,51
47095,2014,11
47097,2014,18
47099,2014,16
47101,2014,19
47103,2014,14
47105,2014,31
47107,2014,27
47109,2014,18
47111,2014,20
47113,2014,28
47115,2014,25
47117,2014,20
47119,2014,25
47121,2014,23
47123,2014,30
47125,2014,33
47127,2014,16
47129,2014,29
47131,2014,12
47133,2014,18
47135,2014,16
47137,2014,12
47139,2014,20
47141,2014,19
47143,2014,26
47145,2014,27
47147,2014,22
47149,2014,45
47151,2014,21
47153,2014,25
47155,2014,41
47157,2014,65
47159,2014,18
47161,2014,16
47163,2014,42
47165,2014,44
47167,2014,22
47169,2014,17
47171,2014,19
47173,2014,20
47175,2014,15
47177,2014,25
47179,2014,36
47181,2014,22
47183,2014,14
47185,2014,21
47187,2014,46
47189,2014,37
48001,2014,43
48003,2014,7
48005,2014,22
48007,2014,30
48009,2014,8
48011,2014,9
48013,2014,30
48015,2014,37
48017,2014,11
48019,2014,19
48021,2014,43
48023,2014,9
48025,2014,21
48027,2014,64
48029,2014,139
48031,2014,33
48033,2014,10
48035,2014,31
48037,2014,25
48039,2014,43
48041,2014,44
48043,2014,12
48045,2014,9
48047,2014,12
48049,2014,14
48051,2014,32
48053,2014,41
48055,2014,19
48057,2014,14
48059,2014,13
48061,2014,53
48063,2014,14
48065,2014,11
48067,2014,40
48069,2014,7
48071,2014,24
48073,2014,43
48075,2014,8
48077,2014,8
48079,2014,10
48081,2014,30
48083,2014,30
48085,2014,115
48087,2014,8
48089,2014,35
48091,2014,43
48093,2014,12
48095,2014,27
48097,2014,16
48099,2014,37
48101,2014,8
48103,2014,10
48105,2014,27
48107,2014,11
48109,2014,11
48111,2014,8
48113,2014,148
48115,2014,11
48117,2014,11
48119,2014,12
48121,2014,106
48123,2014,15
48125,2014,8
48127,2014,10
48129,2014,8
48131,2014,13
48133,2014,12
48135,2014,18
48137,2014,9
48139,2014,42
48141,2014,68
48143,2014,14
48145,2014,34
48147,2014,17
48149,2014,36
48151,2014,7
48153,2014,14
48155,2014,7
48157,2014,75
48159,2014,15
48161,2014,33
48163,2014,17
48165,2014,9
48167,2014,53
48169,2014,12
48171,2014,17
48173,2014,7
48175,2014,12
48177,2014,13
48179,2014,10
48181,2014,24
48183,2014,45
48185,2014,37
48187,2014,43
48189,2014,16
48191,2014,9
48193,2014,31
48195,2014,8
48197,2014,7
48199,2014,27
48201,2014,192
48203,2014,40
48205,2014,9
48207,2014,8
48209,2014,42
48211,2014,8
48213,2014,48
48215,2014,67
48217,2014,37
48219,2014,19
48221,2014,32
48223,2014,13
48225,2014,15
48227,2014,11
48229,2014,12
48231,2014,23
48233,2014,12
48235,2014,27
48237,2014,11
48239,2014,14
48241,2014,12
48243,2014,8
48245,2014,46
48247,2014,8
48249,2014,23
48251,2014,52
48253,2014,11
48255,2014,10
48257,2014,33
48259,2014,26
48261,2014,11
48263,2014,8
48265,2014,20
48267,2014,27
48269,2014,8
48271,2014,13
48273,2014,24
48275,2014,8
48277,2014,12
48279,2014,14
48281,2014,30
48283,2014,10
48285,2014,32
48287,2014,32
48289,2014,32
48291,2014,34
48293,2014,31
48295,2014,8
48297,2014,12
48299,2014,37
48301,2014,10
48303,2014,33
48305,2014,12
48307,2014,28
48309,2014,49
48311,2014,11
48313,2014,33
48315,2014,36
48317,2014,9
48319,2014,30
48321,2014,17
48323,2014,15
48325,2014,23
48327,2014,27
48329,2014,27
48331,2014,31
48333,2014,28
48335,2014,10
48337,2014,12
48339,2014,87
48341,2014,9
48343,2014,16
48345,2014,8
48347,2014,15
48349,2014,19
48351,2014,14
48353,2014,10
48355,2014,70
48357,2014,8
48359,2014,9
48361,2014,27
48363,2014,13
48365,2014,14
48367,2014,31
48369,2014,9
48371,2014,11
48373,2014,55
48375,2014,24
48377,2014,10
48379,2014,39
48381,2014,25
48383,2014,27
48385,2014,10
48387,2014,10
48389,2014,10
48391,2014,11
48393,2014,9
48395,2014,30
48397,2014,47
48399,2014,27
48401,2014,45
48403,2014,13
48405,2014,10
48407,2014,19
48409,2014,27
48411,2014,29
48413,2014,27
48415,2014,10
48417,2014,8
48419,2014,16
48421,2014,8
48423,2014,59
48425,2014,32
48427,2014,11
48429,2014,9
48431,2014,28
48433,2014,8
48435,2014,27
48437,2014,11
48439,2014,138
48441,2014,26
48443,2014,10
48445,2014,13
48447,2014,8
48449,2014,15
48451,2014,40
48453,2014,93
48455,2014,17
48457,2014,16
48459,2014,20
48461,2014,7
48463,2014,12
48465,2014,11
48467,2014,47
48469,2014,16
48471,2014,21
48473,2014,42
48475,2014,9
48477,2014,37
48479,2014,29
48481,2014,13
48483,2014,8
48485,2014,16
48487,2014,11
48489,2014,17
48491,2014,88
48493,2014,25
48495,2014,10
48497,2014,29
48499,2014,46
48501,2014,9
48503,2014,8
48505,2014,12
48507,2014,14
49001,2014,3
49003,2014,9
49005,2014,14
49007,2014,1
49009,2014,3
49011,2014,30
49013,2014,3
49015,2014,4
49017,2014,1
49019,2014,1
49021,2014,16
49023,2014,4
49025,2014,3
49027,2014,3
49029,2014,9
49031,2014,2
49033,2014,4
49035,2014,49
49039,2014,4
49041,2014,4
49043,2014,12
49045,2014,16
49047,2014,6
49049,2014,35
49051,2014,7
49053,2014,28
49055,2014,1
49057,2014,21
50001,2014,11
50003,2014,18
50005,2014,8
50007,2014,20
50009,2014,8
50011,2014,8
50013,2014,9
50015,2014,13
50017,2014,6
50019,2014,8
50021,2014,20
50023,2014,16
50025,2014,15
50027,2014,17
51001,2014,14
51003,2014,27
51005,2014,9
51007,2014,15
51009,2014,12
51011,2014,14
51013,2014,33
51015,2014,13
51017,2014,8
51019,2014,32
51021,2014,12
51023,2014,20
51025,2014,11
51027,2014,15
51029,2014,17
51031,2014,10
51033,2014,13
51035,2014,10
51036,2014,11
51037,2014,11
51041,2014,59
51043,2014,7
51045,2014,12
51047,2014,18
51049,2014,10
51051,2014,14
51053,2014,13
51057,2014,14
51059,2014,87
51061,2014,25
51063,2014,15
51065,2014,12
51067,2014,19
51069,2014,9
51071,2014,12
51073,2014,19
51075,2014,20
51077,2014,17
51079,2014,12
51081,2014,11
51083,2014,13
51085,2014,37
51087,2014,53
51089,2014,12
51091,2014,8
51093,2014,20
51095,2014,17
51097,2014,9
51099,2014,12
51101,2014,13
51103,2014,12
51105,2014,18
51107,2014,55
51109,2014,22
51111,2014,13
51113,2014,7
51115,2014,12
51117,2014,18
51119,2014,12
51121,2014,21
51125,2014,11
51127,2014,21
51131,2014,10
51133,2014,12
51135,2014,15
51137,2014,16
51139,2014,6
51141,2014,12
51143,2014,13
51145,2014,24
51147,2014,15
51149,2014,12
51153,2014,59
51155,2014,15
51157,2014,7
51159,2014,11
51161,2014,28
51163,2014,10
51165,2014,14
51167,2014,15
51169,2014,16
51171,2014,11
51173,2014,13
51175,2014,13
51177,2014,22
51179,2014,25
51181,2014,12
51183,2014,12
51185,2014,22
51187,2014,8
51191,2014,16
51193,2014,13
51195,2014,19
51197,2014,22
51199,2014,26
51510,2014,32
51515,2014,14
51520,2014,14
51530,2014,8
51540,2014,14
51550,2014,43
51560,2014,3
51570,2014,16
51580,2014,9
51590,2014,8
51595,2014,11
51600,2014,23
51610,2014,23
51620,2014,11
51630,2014,14
51640,2014,6
51650,2014,32
51660,2014,11
51670,2014,19
51678,2014,9
51680,2014,15
51683,2014,23
51685,2014,21
51690,2014,11
51700,2014,40
51710,2014,39
51720,2014,12
51730,2014,21
51735,2014,20
51740,2014,26
51750,2014,12
51760,2014,49
51770,2014,31
51775,2014,15
51780,2014,3
51790,2014,12
51800,2014,29
51810,2014,63
51820,2014,13
51830,2014,15
51840,2014,7
53001,2014,7
53003,2014,9
53005,2014,22
53007,2014,16
53009,2014,12
53011,2014,57
53013,2014,2
53015,2014,19
53017,2014,11
53019,2014,6
53021,2014,11
53023,2014,1
53025,2014,16
53027,2014,20
53029,2014,21
53031,2014,11
53033,2014,124
53035,2014,33
53037,2014,9
53039,2014,4
53041,2014,26
53043,2014,3
53045,2014,14
53047,2014,9
53049,2014,6
53051,2014,4
53053,2014,81
53055,2014,11
53057,2014,26
53059,2014,8
53061,2014,71
53063,2014,55
53065,2014,14
53067,2014,44
53069,2014,4
53071,2014,13
53073,2014,44
53075,2014,4
53077,2014,27
54001,2014,20
54003,2014,29
54005,2014,24
54007,2014,22
54009,2014,24
54011,2014,34
54013,2014,19
54015,2014,23
54017,2014,20
54019,2014,19
54021,2014,20
54023,2014,19
54025,2014,20
54027,2014,12
54029,2014,36
54031,2014,22
54033,2014,28
54035,2014,25
54037,2014,20
54039,2014,38
54041,2014,25
54043,2014,19
54045,2014,25
54047,2014,22
54049,2014,22
54051,2014,28
54053,2014,24
54055,2014,24
54057,2014,8
54059,2014,17
54061,2014,29
54063,2014,19
54065,2014,12
54067,2014,24
54069,2014,28
54071,2014,14
54073,2014,16
54075,2014,18
54077,2014,20
54079,2014,25
54081,2014,31
54083,2014,21
54085,2014,20
54087,2014,26
54089,2014,17
54091,2014,23
54093,2014,22
54095,2014,23
54097,2014,22
54099,2014,26
54101,2014,23
54103,2014,27
54105,2014,19
54107,2014,27
54109,2014,20
55001,2014,22
55003,2014,20
55005,2014,29
55007,2014,20
55009,2014,38
55011,2014,12
55013,2014,29
55015,2014,25
55017,2014,26
55019,2014,12
55021,2014,23
55023,2014,15
55025,2014,49
55027,2014,33
55029,2014,12
55031,2014,31
55033,2014,29
55035,2014,27
55037,2014,7
55039,2014,23
55041,2014,18
55043,2014,16
55045,2014,16
55047,2014,23
55049,2014,20
55051,2014,9
55053,2014,21
55055,2014,29
55057,2014,18
55059,2014,31
55061,2014,20
55063,2014,23
55065,2014,10
55067,2014,18
55069,2014,12
55071,2014,28
55073,2014,20
55075,2014,18
55077,2014,30
55078,2014,13
55079,2014,70
55081,2014,22
55083,2014,25
55085,2014,18
55087,2014,43
55089,2014,34
55091,2014,15
55093,2014,23
55095,2014,31
55097,2014,23
55099,2014,9
55101,2014,40
55103,2014,19
55105,2014,30
55107,2014,11
55109,2014,27
55111,2014,27
55113,2014,21
55115,2014,34
55117,2014,35
55119,2014,12
55121,2014,21
55123,2014,18
55125,2014,18
55127,2014,26
55129,2014,32
55131,2014,36
55133,2014,70
55135,2014,44
55137,2014,34
55139,2014,36
55141,2014,18
56001,2014,3
56003,2014,1
56005,2014,5
56007,2014,1
56009,2014,2
56011,2014,4
56013,2014,3
56017,2014,1
56021,2014,5
56023,2014,3
56025,2014,6
56029,2014,5
56033,2014,8
56037,2014,6
56039,2014,8
56041,2014,1
56045,2014,3
72001,2014,48
72003,2014,48
72005,2014,49
72007,2014,48
72009,2014,48
72011,2014,48
72013,2014,48
72015,2014,48
72017,2014,48
72019,2014,48
72021,2014,53
72023,2014,48
72025,2014,53
72027,2014,49
72029,2014,52
72031,2014,52
72033,2014,53
72035,2014,48
72037,2014,52
72039,2014,48
72041,2014,49
72043,2014,48
72045,2014,49
72047,2014,48
72049,2014,52
72051,2014,48
72053,2014,54
72054,2014,49
72055,2014,48
72057,2014,50
72059,2014,48
72061,2014,52
72063,2014,48
72065,2014,48
72067,2014,48
72069,2014,49
72071,2014,49
72073,2014,48
72075,2014,49
72077,2014,50
72079,2014,48
72081,2014,48
72083,2014,48
72085,2014,49
72087,2014,52
72089,2014,52
72091,2014,49
72093,2014,48
72095,2014,48
72097,2014,50
72099,2014,48
72101,2014,48
72103,2014,50
72105,2014,49
72107,2014,49
72109,2014,48
72111,2014,48
72113,2014,48
72115,2014,48
72117,2014,49
72119,2014,52
72121,2014,48
72123,2014,49
72125,2014,49
72127,2014,53
72129,2014,49
72131,2014,48
72133,2014,49
72135,2014,49
72137,2014,53
72139,2014,52
72141,2014,48
72143,2014,48
72145,2014,50
72147,2014,54
72149,2014,48
72151,2014,48
72153,2014,48
78010,2014,1
01001,2015,23
01003,2015,55
01005,2015,19
01007,2015,17
01009,2015,21
01011,2015,13
01013,2015,9
01015,2015,20
01017,2015,11
01019,2015,16
01021,2015,20
01023,2015,4
01025,2015,13
01027,2015,11
01029,2015,9
01031,2015,10
01033,2015,15
01035,2015,6
01037,2015,9
01039,2015,11
01041,2015,15
01043,2015,26
01045,2015,16
01047,2015,18
01049,2015,21
01051,2015,20
01053,2015,15
01055,2015,16
01057,2015,11
01059,2015,12
01061,2015,8
01063,2015,5
01065,2015,7
01067,2015,9
01069,2015,22
01071,2015,17
01073,2015,60
01075,2015,7
01077,2015,16
01079,2015,9
01081,2015,20
01083,2015,24
01085,2015,15
01087,2015,15
01089,2015,56
01091,2015,5
01093,2015,15
01095,2015,20
01097,2015,47
01099,2015,10
01101,2015,37
01103,2015,14
01105,2015,6
01107,2015,6
01109,2015,17
01111,2015,12
01113,2015,16
01115,2015,20
01117,2015,37
01119,2015,6
01121,2015,19
01123,2015,14
01125,2015,30
01127,2015,21
01129,2015,6
01131,2015,8
01133,2015,14
02020,2015,13
02060,2015,1
02070,2015,1
02090,2015,8
02110,2015,1
02122,2015,3
02130,2015,2
02170,2015,13
02261,2015,2
02270,2015,1
04001,2015,20
04003,2015,51
04005,2015,29
04007,2015,37
04009,2015,18
04011,2015,6
04012,2015,27
04013,2015,318
04015,2015,105
04017,2015,43
04019,2015,172
04021,2015,131
04023,2015,30
04025,2015,99
04027,2015,60
05001,2015,12
05003,2015,15
05005,2015,34
05007,2015,61
05009,2015,23
05011,2015,11
05013,2015,10
05015,2015,34
05017,2015,11
05019,2015,16
05021,2015,10
05023,2015,26
05025,2015,13
05027,2015,8
